data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
1800.0, MRT_to_KB_001.37_3,14.11,14.11,39.0,49143,dynamic_QL_vehicle_data
1800.0, MRT_to_KB_001.37_4,17.2,17.2,35.0,49143,dynamic_QL_vehicle_data
1800.0, P_to_KBJ_2,63.51,63.51,32.0,49143,dynamic_QL_vehicle_data
2100.0, CMB_to_KBJ_001_1,13.8,13.8,76.0,49143,dynamic_QL_vehicle_data
2100.0, CMB_to_KBJ_001_2,7.7,7.7,52.0,49143,dynamic_QL_vehicle_data
2100.0, CMB_to_KBJ_001_3,5.2,5.2,46.0,49143,dynamic_QL_vehicle_data
2100.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,49143,dynamic_QL_vehicle_data
2100.0, MRT_to_KB_001.37_2,9.3,9.3,25.0,49143,dynamic_QL_vehicle_data
2100.0, MRT_to_KB_001.37_3,19.55,19.55,24.0,49143,dynamic_QL_vehicle_data
2100.0, MRT_to_KB_001.37_4,14.25,31.24,22.0,49143,dynamic_QL_vehicle_data
2100.0, P_to_KBJ_2,80.92,86.65,122.0,49143,dynamic_QL_vehicle_data
2400.0, CMB_to_KBJ_001_1,3.55,3.55,42.0,49143,dynamic_QL_vehicle_data
2400.0, CMB_to_KBJ_001_2,25.0,25.0,56.0,49143,dynamic_QL_vehicle_data
2400.0, CMB_to_KBJ_001_3,3.0,3.0,16.0,49143,dynamic_QL_vehicle_data
2400.0, CMB_to_KBJ_001_4,5.2,5.2,44.0,49143,dynamic_QL_vehicle_data
2400.0, KBJ_to_CMB_001_1,0.0,24.98,0.0,49143,dynamic_QL_vehicle_data
2400.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_QL_vehicle_data
2400.0, MRT_to_KB_001.37_2,16.61,16.61,24.0,49143,dynamic_QL_vehicle_data
2400.0, MRT_to_KB_001.37_3,19.14,19.14,28.0,49143,dynamic_QL_vehicle_data
2400.0, MRT_to_KB_001.37_4,13.4,13.4,29.0,49143,dynamic_QL_vehicle_data
2400.0, P_to_KBJ_2,53.76,53.76,94.0,49143,dynamic_QL_vehicle_data
2700.0, CMB_to_KBJ_001_1,14.4,14.4,48.0,49143,dynamic_QL_vehicle_data
2700.0, CMB_to_KBJ_001_2,5.2,5.2,2.0,49143,dynamic_QL_vehicle_data
2700.0, MRT_to_KB_001.37_1,0.0,15.17,0.0,49143,dynamic_QL_vehicle_data
2700.0, MRT_to_KB_001.37_2,0.0,3.69,0.0,49143,dynamic_QL_vehicle_data
2700.0, MRT_to_KB_001.37_5,19.41,19.41,35.0,49143,dynamic_QL_vehicle_data
2700.0, P_to_KBJ_2,30.74,30.74,77.0,49143,dynamic_QL_vehicle_data
3000.0, CMB_to_KBJ_001_1,15.9,15.9,48.0,49143,dynamic_QL_vehicle_data
3000.0, KBJ_to_CMB_001_1,0.0,24.97,0.0,49143,dynamic_QL_vehicle_data
3000.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_QL_vehicle_data
3000.0, MRT_to_KB_001.37_5,5.52,5.52,105.0,49143,dynamic_QL_vehicle_data
3000.0, P_to_KBJ_1,10.9,10.9,107.0,49143,dynamic_QL_vehicle_data
3000.0, P_to_KBJ_2,25.96,25.96,71.0,49143,dynamic_QL_vehicle_data
3300.0, CMB_to_KBJ_001_1,3.55,3.55,8.0,49143,dynamic_QL_vehicle_data
3300.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,dynamic_QL_vehicle_data
3300.0, MRT_to_KB_001.37_5,15.9,15.9,85.0,49143,dynamic_QL_vehicle_data
3300.0, P_to_KBJ_1,19.95,19.95,49.0,49143,dynamic_QL_vehicle_data
3300.0, P_to_KBJ_2,38.71,38.71,58.0,49143,dynamic_QL_vehicle_data
3600.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,49143,dynamic_QL_vehicle_data
3600.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_QL_vehicle_data
3600.0, MRT_to_KB_001.37_5,27.61,27.61,62.0,49143,dynamic_QL_vehicle_data
3600.0, P_to_KBJ_1,35.61,35.61,66.0,49143,dynamic_QL_vehicle_data
3600.0, P_to_KBJ_2,106.32,100.62,34.0,49143,dynamic_QL_vehicle_data
3900.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,49143,dynamic_QL_vehicle_data
3900.0, MRT_to_KB_001.37_5,3.0,3.0,23.0,49143,dynamic_QL_vehicle_data
3900.0, P_to_KBJ_1,30.36,30.36,57.0,49143,dynamic_QL_vehicle_data
3900.0, P_to_KBJ_2,95.52,101.26,39.0,49143,dynamic_QL_vehicle_data
4200.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,49143,dynamic_QL_vehicle_data
4200.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_QL_vehicle_data
4200.0, MRT_to_KB_001.37_5,22.76,22.76,50.0,49143,dynamic_QL_vehicle_data
4200.0, P_to_KBJ_1,14.4,14.4,60.0,49143,dynamic_QL_vehicle_data
4200.0, P_to_KBJ_2,93.42,99.73,43.0,49143,dynamic_QL_vehicle_data
4500.0, :J1_0_1,13.45,19.48,5.0,49143,dynamic_QL_vehicle_data
4500.0, :J1_0_2,0.0,17.19,0.0,49143,dynamic_QL_vehicle_data
4500.0, MRT_to_KB_001_3,8.48,8.48,12.0,49143,dynamic_QL_vehicle_data
4500.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,49143,dynamic_QL_vehicle_data
4500.0, MRT_to_KB_001.37_5,5.2,5.2,4.0,49143,dynamic_QL_vehicle_data
4500.0, P_to_KBJ_1,45.96,45.96,51.0,49143,dynamic_QL_vehicle_data
4500.0, P_to_KBJ_2,42.96,42.96,15.0,49143,dynamic_QL_vehicle_data
4800.0, P_to_KBJ_2,33.44,54.31,11.0,49143,dynamic_QL_vehicle_data
