data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
3600.0, P_to_KBJ_1,102.22,98.87,50.0,11332,dynamic_vehicle_data
3600.0, P_to_KBJ_2,104.72,97.69,37.0,11332,dynamic_vehicle_data
3900.0, CMB_to_KBJ_001_1,20.81,20.81,95.0,11332,dynamic_vehicle_data
3900.0, CMB_to_KBJ_001_2,10.2,10.2,16.0,11332,dynamic_vehicle_data
3900.0, CMB_to_KBJ_001_3,5.2,12.72,46.0,11332,dynamic_vehicle_data
3900.0, CMB_to_KBJ_001_4,6.05,6.05,27.0,11332,dynamic_vehicle_data
3900.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,11332,dynamic_vehicle_data
3900.0, MRT_to_KB_001.37_2,24.0,24.0,26.0,11332,dynamic_vehicle_data
3900.0, MRT_to_KB_001.37_3,22.0,22.0,27.0,11332,dynamic_vehicle_data
3900.0, MRT_to_KB_001.37_4,39.06,27.71,17.0,11332,dynamic_vehicle_data
3900.0, P_to_KBJ_1,131.21,103.48,88.0,11332,dynamic_vehicle_data
3900.0, P_to_KBJ_2,131.09,99.34,133.0,11332,dynamic_vehicle_data
4200.0, KBJ_to_CMB_001_1,0.0,24.98,0.0,11332,dynamic_vehicle_data
4200.0, MRT_to_KB_001_1,0.0,27.56,0.0,11332,dynamic_vehicle_data
4200.0, MRT_to_KB_003_1,32.52,0.0,33.0,11332,dynamic_vehicle_data
4200.0, MRT_to_KB_003_2,0.0,5.7,0.0,11332,dynamic_vehicle_data
4200.0, P_to_KBJ_1,130.66,35.15,15.0,11332,dynamic_vehicle_data
4200.0, P_to_KBJ_2,85.37,85.37,24.0,11332,dynamic_vehicle_data
4500.0, CMB_to_KBJ_001_1,10.6,10.6,34.0,11332,dynamic_vehicle_data
4500.0, CMB_to_KBJ_001_2,15.1,15.1,40.0,11332,dynamic_vehicle_data
4500.0, CMB_to_KBJ_001_3,3.0,3.0,16.0,11332,dynamic_vehicle_data
4500.0, CMB_to_KBJ_001_4,3.55,3.55,5.0,11332,dynamic_vehicle_data
4500.0, MRT_to_KB_001.37_1,0.0,15.18,0.0,11332,dynamic_vehicle_data
4500.0, MRT_to_KB_001.37_2,15.35,15.35,15.0,11332,dynamic_vehicle_data
4500.0, MRT_to_KB_001.37_3,12.0,12.0,21.0,11332,dynamic_vehicle_data
4500.0, MRT_to_KB_001.37_4,12.6,12.6,19.0,11332,dynamic_vehicle_data
4500.0, P_to_KBJ_1,131.29,65.22,105.0,11332,dynamic_vehicle_data
4500.0, P_to_KBJ_2,130.88,101.22,121.0,11332,dynamic_vehicle_data
4800.0, P_to_KBJ_1,9.25,9.25,7.0,11332,dynamic_vehicle_data
4800.0, P_to_KBJ_2,71.93,79.18,19.0,11332,dynamic_vehicle_data
5100.0, P_to_KBJ_1,129.47,73.97,72.0,11332,dynamic_vehicle_data
5100.0, P_to_KBJ_2,131.92,100.92,119.0,11332,dynamic_vehicle_data
5400.0, P_to_KBJ_1,3.0,3.0,12.0,11332,dynamic_vehicle_data
5400.0, P_to_KBJ_2,45.86,51.64,15.0,11332,dynamic_vehicle_data
0.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_vehicle_data
300.0, CMB_to_KBJ_001_1,7.7,7.7,57.0,49143,dynamic_vehicle_data
