tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime
1284.00, KBJ_to_CMB_001_2, 57.78, 0.00, 16.05, 1261.00, 0.51, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_33, 23.00, 1200_33, 0, 233.64, 1.08, 0.00, 7.53, 3_Wheeler, , 0, 0.00
1285.00, KBJ_to_CMB_001_3, 57.78, 0.15, 15.84, 1264.00, 0.57, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1200_34, 21.00, 1200_34, 0, 234.19, 0.97, 0.00, 3.97, Motor_Cycle, , 0, 0.00
1286.00, KBJ_to_CMB_002_2, 146.55, 0.45, 16.30, 1255.00, 0.52, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_30, 31.00, 1200_30, 0, 398.80, 1.05, 0.00, 4.98, 3_Wheeler, , 0, 0.00
1288.00, KBJ_to_CMB_001_4, 57.78, 0.00, 15.10, 1275.00, 2.28, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_1200_38, 13.00, 1200_38, 0, 134.83, 0.93, 0.00, 3.54, Motor_Cycle, , 0, 0.00
1291.00, KB_to_MRT_002_2, 130.27, -0.45, 16.92, 1272.00, 0.83, CMB_to_KBJ_001_2, 4.30, 0.00, 0.00, tripinfo_1200_37, 19.00, 1200_37, 0, 249.84, 1.02, 0.00, 4.28, Car, , 0, 0.00
1298.00, KBJ_to_CMB_002_1, 146.55, 0.00, 16.44, 1275.00, 1.21, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1200_39, 23.00, 1200_39, 0, 299.99, 1.02, 0.00, 4.20, Motor_Cycle, , 0, 0.00
1298.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.76, 1276.00, 0.46, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1200_41, 22.00, 1200_41, 0, 297.79, 1.02, 0.00, 3.62, Car, , 0, 0.00
1303.00, KBJ_to_CMB_002_1, 146.55, 0.50, 13.89, 1271.00, 1.34, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1200_36, 32.00, 1200_36, 0, 346.58, 0.84, 0.00, 5.02, Car, , 0, 0.00
1304.00, KBJ_to_CMB_002_1, 146.55, 0.00, 15.49, 1277.00, 0.61, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1200_42, 27.00, 1200_42, 0, 348.78, 1.24, 0.00, 8.80, Motor_Cycle, , 0, 0.00
1307.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.82, 1278.00, 0.63, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1200_43, 29.00, 1200_43, 0, 397.15, 1.06, 0.00, 4.36, Car, , 0, 0.00
1310.00, KBJ_to_CMB_002_1, 146.55, 0.50, 16.47, 1287.00, 0.41, MRT_to_KB_001.37_2, 5.40, 0.00, 0.00, tripinfo_1200_47, 23.00, 1200_47, 0, 296.69, 0.99, 0.00, 4.28, Van, , 0, 0.00
1312.00, KBJ_to_CMB_002_1, 146.55, 0.50, 16.45, 1286.00, 2.01, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1200_44, 26.00, 1200_44, 0, 346.58, 1.02, 0.00, 4.02, Car, , 0, 0.00
1315.00, KBJ_to_CMB_002_3, 146.55, 0.00, 16.01, 1291.00, 0.59, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1200_48, 24.00, 1200_48, 0, 299.44, 1.12, 0.00, 5.18, 3_Wheeler, , 0, 0.00
1316.00, KBJ_to_CMB_002_2, 146.55, 0.45, 15.76, 1286.00, 0.87, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_45, 30.00, 1200_45, 0, 398.80, 1.14, 0.00, 5.14, 3_Wheeler, , 0, 0.00
1317.00, KB_to_MRT_002_1, 130.27, 0.00, 13.41, 1200.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.10, 117.00, bus_100/101/400/412/418/428/430/433:1.10, 0, 435.77, 1.00, 60.00, 30.63, bus, , 1, 1.00
1324.00, KBJ_to_CMB_002_1, 146.55, -0.70, 15.42, 1297.00, 0.38, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1200_50, 27.00, 1200_50, 0, 346.58, 0.98, 0.00, 3.98, Car, , 0, 0.00
1324.00, KBJ_to_CMB_002_2, 146.55, -0.45, 14.92, 1297.00, 0.29, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_1200_51, 27.00, 1200_51, 0, 346.58, 0.94, 0.00, 3.60, Car, , 0, 0.00
1330.00, KB_to_MRT_001_1, 44.82, -0.00, 7.49, 1308.00, 0.35, P_to_KBJ_1, 2.65, 0.00, 0.00, tripinfo_1200_60, 22.00, 1200_60, 0, 193.54, 0.94, 0.00, 6.92, 3_Wheeler, , 0, 0.00
1331.00, KB_to_MRT_002_1, 130.27, -0.65, 18.23, 1187.00, 0.82, P_to_KBJ_1, 4.30, 0.00, 0.00, tripinfo_900_131, 144.00, 900_131, 0, 335.94, 1.10, 0.00, 122.61, Car, , 1, 112.00
1331.00, KBJ_to_P_2, 128.65, -0.70, 14.55, 1220.00, 0.05, MRT_to_KB_001_4, 4.30, 0.00, 0.00, tripinfo_1200_4, 111.00, 1200_4, 0, 247.61, 1.06, 0.00, 93.45, Car, , 1, 83.00
1337.00, KB_to_MRT_001_1, 44.82, -0.65, 15.82, 1320.00, 0.81, P_to_KBJ_1, 4.30, 0.00, 0.00, tripinfo_1200_65, 17.00, 1200_65, 0, 191.89, 1.17, 0.00, 5.14, Car, , 0, 0.00
1341.00, 30093400_1, 127.33, 1.15, 8.57, 1220.00, 0.99, P_to_KBJ_1, 2.10, 0.00, 0.00, tripinfo_1200_3, 121.00, 1200_3, 0, 330.36, 1.04, 0.00, 91.69, Motor_Cycle, , 1, 79.00
1345.00, 30093400_1, 127.33, -0.42, 7.00, 1198.00, 0.98, P_to_KBJ_1, 6.35, 0.00, 0.00, tripinfo_900_138, 147.00, 900_138, 0, 326.11, 0.85, 0.00, 111.39, Goods_Vehicle, , 1, 101.00
1351.00, 30093400_1, 127.33, 1.15, 6.51, 1299.00, 0.75, P_to_KBJ_1, 2.10, 0.00, 0.00, tripinfo_1200_53, 52.00, 1200_53, 0, 330.36, 0.84, 0.00, 14.90, Motor_Cycle, , 2, 2.00
1355.00, KBJ_to_CMB_001_4, 57.78, 0.60, 15.95, 1211.00, 0.94, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1200_1, 144.00, 1200_1, 0, 223.65, 0.97, 0.00, 127.71, Car, , 1, 118.00
1355.00, KBJ_to_CMB_001_4, 57.78, -1.20, 16.38, 1234.00, 0.39, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1200_9, 121.00, 1200_9, 0, 225.85, 0.99, 0.00, 104.63, Motor_Cycle, , 1, 95.00
1359.00, KBJ_to_CMB_001_4, 57.78, 1.20, 12.89, 1286.00, 0.47, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1200_46, 73.00, 1200_46, 0, 225.85, 0.80, 0.00, 52.12, Motor_Cycle, , 2, 39.00
1360.00, KBJ_to_CMB_001_3, 57.78, 0.72, 13.82, 1256.00, 1.63, P_to_KBJ_2, 6.35, 0.00, 0.00, tripinfo_1200_29, 104.00, 1200_29, 0, 221.60, 1.03, 0.00, 86.99, Goods_Vehicle, , 1, 76.00
1360.00, KBJ_to_CMB_001_4, 57.78, 1.20, 13.96, 1275.00, 0.45, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1200_40, 85.00, 1200_40, 0, 225.85, 1.04, 0.00, 69.43, Motor_Cycle, , 2, 55.00
1361.00, KBJ_to_CMB_001_4, 57.78, -0.60, 15.96, 1314.00, 0.92, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1200_62, 47.00, 1200_62, 0, 223.65, 0.96, 0.00, 30.50, Car, , 1, 20.00
1367.00, KBJ_to_CMB_001_4, 57.78, -0.60, 15.55, 1339.00, 0.20, P_to_KBJ_2, 5.40, 0.00, 0.00, tripinfo_1200_74, 28.00, 1200_74, 0, 222.55, 0.94, 0.00, 10.74, Van, , 0, 0.00
1370.00, KBJ_to_CMB_002_3, 146.55, -0.80, 13.52, 1253.00, 0.99, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1200_28, 117.00, 1200_28, 0, 391.01, 0.86, 0.00, 86.32, Motor_Cycle, , 1, 79.00
1373.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.95, 1328.00, 0.37, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1200_70, 45.00, 1200_70, 0, 388.81, 0.98, 0.00, 18.64, Car, , 1, 8.00
1375.00, KBJ_to_CMB_002_3, 146.55, -1.20, 17.81, 1342.00, 0.53, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1200_75, 33.00, 1200_75, 0, 391.01, 1.07, 0.00, 8.14, Motor_Cycle, , 0, 0.00
1383.00, KBJ_to_CMB_002_1, 146.55, 0.00, 6.59, 1200.00, 0.00, MRT_to_KB_001_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:0.10, 183.00, bus_100/101/400/412/418/428/430/433:0.10, 0, 338.78, 1.00, 119.00, 42.36, bus, , 0, 0.00
1386.00, KBJ_to_CMB_001_2, 57.78, 1.00, 15.91, 1303.00, 0.38, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_56, 83.00, 1200_56, 0, 233.64, 1.09, 0.00, 67.65, 3_Wheeler, , 1, 56.00
1387.00, KBJ_to_CMB_001_3, 57.78, -0.05, 16.48, 1309.00, 0.08, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1200_61, 78.00, 1200_61, 0, 234.19, 1.00, 0.00, 61.45, Motor_Cycle, , 1, 48.00
1389.00, KBJ_to_P_1, 128.65, 0.05, 15.75, 1250.00, 0.72, CMB_to_KBJ_003_1, 2.10, 0.00, 0.00, tripinfo_1200_26, 139.00, 1200_26, 0, 366.77, 1.15, 0.00, 117.38, Motor_Cycle, , 1, 107.00
1390.00, KBJ_to_CMB_001_3, 57.78, -0.45, 14.78, 1321.00, 0.74, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1200_67, 69.00, 1200_67, 0, 231.99, 0.89, 0.00, 51.06, Car, , 1, 41.00
1390.00, KBJ_to_CMB_001_2, 57.78, -0.00, 13.75, 1357.00, 0.08, MRT_to_KB_001.37_2, 2.65, 0.00, 0.00, tripinfo_1200_81, 33.00, 1200_81, 0, 134.28, 0.87, 0.00, 22.27, 3_Wheeler, , 1, 12.00
1391.00, KBJ_to_CMB_001_2, 57.78, -0.70, 16.22, 1351.00, 0.18, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1200_78, 40.00, 1200_78, 0, 231.99, 1.03, 0.00, 24.29, Car, , 1, 12.00
1392.00, KB_to_MRT_002_1, 130.27, -0.65, 18.64, 1294.00, 0.48, CMB_to_KBJ_003_2, 4.30, 0.00, 0.00, tripinfo_1200_49, 98.00, 1200_49, 0, 443.57, 1.16, 0.00, 74.59, Car, , 1, 62.00
1393.00, KBJ_to_CMB_001_2, 57.78, -0.70, 17.05, 1372.00, 0.52, MRT_to_KB_001.37_2, 5.40, 0.00, 0.00, tripinfo_1200_92, 21.00, 1200_92, 0, 131.53, 1.17, 0.00, 13.08, Van, , 1, 1.00
1394.00, KBJ_to_CMB_002_1, 146.55, 0.50, 16.84, 1304.00, 0.29, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1200_57, 90.00, 1200_57, 0, 397.15, 1.04, 0.00, 65.41, Car, , 1, 57.00
1394.00, KB_to_MRT_002_2, 130.27, -0.45, 15.78, 1324.00, 0.88, CMB_to_KBJ_001_3, 4.30, 0.00, 0.00, tripinfo_1200_68, 70.00, 1200_68, 0, 249.84, 0.97, 0.00, 53.53, Car, , 1, 45.00
1394.00, KB_to_MRT_002_3, 130.27, 0.55, 16.63, 1324.00, 0.45, CMB_to_KBJ_002_2, 5.40, 0.00, 0.00, tripinfo_1200_69, 70.00, 1200_69, 0, 291.86, 1.02, 0.00, 52.50, Van, , 1, 38.00
1394.00, KBJ_to_CMB_001_2, 57.78, -0.70, 17.79, 1368.00, 0.97, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1200_88, 26.00, 1200_88, 0, 231.99, 1.08, 0.00, 11.20, Car, , 0, 0.00
1394.00, KBJ_to_CMB_001_2, 57.78, 1.10, 14.92, 1371.00, 0.03, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1200_90, 23.00, 1200_90, 0, 234.19, 0.92, 0.00, 5.57, Motor_Cycle, , 0, 0.00
1396.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.29, 1307.00, 0.17, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1200_59, 89.00, 1200_59, 0, 397.15, 0.95, 0.00, 61.68, Car, , 1, 50.00
1398.00, KBJ_to_CMB_001_2, 57.78, -0.00, 15.31, 1376.00, 0.98, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_95, 22.00, 1200_95, 0, 233.64, 0.93, 0.00, 4.41, 3_Wheeler, , 0, 0.00
1399.00, KBJ_to_CMB_002_1, 146.55, 0.30, 15.57, 1305.00, 0.34, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1200_58, 94.00, 1200_58, 0, 399.35, 0.94, 0.00, 65.78, Motor_Cycle, , 1, 53.00
1399.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.17, 1318.00, 0.27, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1200_64, 81.00, 1200_64, 0, 346.58, 0.94, 0.00, 57.54, Car, , 1, 47.00
1400.00, KBJ_to_CMB_001_4, 57.78, -0.50, 16.23, 1374.00, 1.66, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1200_93, 26.00, 1200_93, 0, 134.28, 0.99, 0.00, 16.93, 3_Wheeler, , 1, 6.00
1400.00, KBJ_to_CMB_001_2, 57.78, -0.70, 18.60, 1375.00, 0.63, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1200_94, 25.00, 1200_94, 0, 231.99, 1.17, 0.00, 10.99, Car, , 0, 0.00
1403.00, KBJ_to_CMB_002_3, 146.55, 0.90, 11.89, 1320.00, 0.64, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1200_66, 83.00, 1200_66, 0, 299.44, 0.72, 0.00, 57.21, 3_Wheeler, , 1, 48.00
1403.00, KBJ_to_CMB_002_2, 146.55, 0.95, 14.98, 1332.00, 0.26, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_1200_72, 71.00, 1200_72, 0, 348.23, 0.95, 0.00, 47.04, 3_Wheeler, , 1, 35.00
1403.00, KBJ_to_CMB_002_1, 146.55, 1.50, 15.97, 1362.00, 0.87, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1200_85, 41.00, 1200_85, 0, 399.35, 0.97, 0.00, 13.78, Motor_Cycle, , 0, 0.00
1403.00, KBJ_to_CMB_001_3, 57.78, -0.45, 14.56, 1370.00, 0.46, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1200_89, 33.00, 1200_89, 0, 231.99, 0.98, 0.00, 16.50, Car, , 0, 0.00
1404.00, KBJ_to_P_2, 128.65, 0.50, 12.63, 1298.00, 0.90, CMB_to_KBJ_003_1, 4.30, 0.00, 0.00, tripinfo_1200_52, 106.00, 1200_52, 0, 364.57, 0.94, 0.00, 78.96, Car, , 2, 62.00
1404.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.40, 1350.00, 0.47, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1200_77, 54.00, 1200_77, 0, 297.79, 1.01, 0.00, 35.18, Car, , 2, 21.00
1404.00, KBJ_to_CMB_001_3, 57.78, -0.45, 14.08, 1379.00, 0.31, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1200_99, 25.00, 1200_99, 0, 231.99, 0.99, 0.00, 9.05, Car, , 0, 0.00
1405.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.31, 1316.00, 0.83, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1200_63, 89.00, 1200_63, 0, 397.15, 1.12, 0.00, 65.40, Car, , 1, 42.00
1406.00, 30093400_1, 127.33, 1.15, 7.58, 1301.00, 0.53, CMB_to_KBJ_003_2, 2.10, 0.00, 0.00, tripinfo_1200_54, 105.00, 1200_54, 0, 437.99, 0.92, 0.00, 66.38, Motor_Cycle, , 1, 52.00
1406.00, KBJ_to_P_2, 128.65, 1.10, 11.08, 1301.00, 0.02, CMB_to_KBJ_003_1, 2.10, 0.00, 0.00, tripinfo_1200_55, 105.00, 1200_55, 0, 366.77, 0.87, 0.00, 76.12, Motor_Cycle, , 2, 57.00
1406.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.32, 1330.00, 0.50, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1200_71, 76.00, 1200_71, 0, 397.15, 0.91, 0.00, 47.45, Car, , 2, 28.00
1408.00, KBJ_to_CMB_002_2, 146.55, 0.95, 16.20, 1339.00, 0.40, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_73, 69.00, 1200_73, 0, 398.80, 1.05, 0.00, 43.12, 3_Wheeler, , 1, 25.00
1408.00, KBJ_to_CMB_002_3, 146.55, 1.00, 14.50, 1352.00, 0.23, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_1200_79, 56.00, 1200_79, 0, 299.99, 0.96, 0.00, 35.91, Motor_Cycle, , 2, 18.00
1408.00, KBJ_to_P_2, 128.65, 0.57, 12.85, 1358.00, 0.65, CMB_to_KBJ_002_1, 6.35, 0.00, 0.00, tripinfo_1200_82, 50.00, 1200_82, 0, 211.91, 0.93, 0.00, 32.54, Goods_Vehicle, , 2, 14.00
1409.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.81, 1345.00, 0.66, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1200_76, 64.00, 1200_76, 0, 397.15, 0.94, 0.00, 36.79, Car, , 3, 19.00
1410.00, KBJ_to_CMB_002_2, 146.55, -0.45, 13.12, 1361.00, 0.96, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1200_84, 49.00, 1200_84, 0, 346.58, 0.82, 0.00, 22.20, Car, , 2, 7.00
1411.00, KBJ_to_CMB_002_3, 146.55, -0.50, 15.98, 1353.00, 0.72, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_1200_80, 58.00, 1200_80, 0, 398.80, 1.16, 0.00, 33.31, 3_Wheeler, , 1, 12.00
1412.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.63, 1364.00, 0.93, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1200_87, 48.00, 1200_87, 0, 397.15, 1.02, 0.00, 21.93, Car, , 1, 3.00
1412.00, KBJ_to_CMB_002_3, 146.55, -0.60, 16.37, 1389.00, 2.98, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1200_103, 23.00, 1200_103, 0, 297.79, 1.00, 0.00, 4.48, Car, , 0, 0.00
1412.00, KBJ_to_CMB_001_2, 57.78, 0.50, 12.87, 1389.00, 0.69, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1200_105, 23.00, 1200_105, 0, 231.99, 0.80, 0.00, 3.25, Car, , 0, 0.00
1414.00, KBJ_to_CMB_002_2, 146.55, -0.32, 13.75, 1378.00, 1.95, MRT_to_KB_001_3, 6.35, 0.00, 0.00, tripinfo_1200_97, 36.00, 1200_97, 0, 344.53, 1.09, 0.00, 10.55, Goods_Vehicle, , 0, 0.00
1415.00, KBJ_to_CMB_002_1, 146.55, 0.70, 16.38, 1382.00, 0.27, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_100, 33.00, 1200_100, 0, 398.80, 1.17, 0.00, 8.61, 3_Wheeler, , 0, 0.00
1416.00, KBJ_to_CMB_002_2, 146.55, -0.45, 17.01, 1394.00, 0.22, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1200_107, 22.00, 1200_107, 0, 297.79, 1.03, 0.00, 3.64, Car, , 0, 0.00
1417.00, KBJ_to_CMB_002_1, 146.55, 0.50, 17.36, 1390.00, 2.73, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1200_104, 27.00, 1200_104, 0, 346.58, 1.06, 0.00, 5.79, Car, , 0, 0.00
1427.00, KBJ_to_CMB_002_2, 146.55, -0.45, 13.02, 1400.00, 0.44, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1200_108, 27.00, 1200_108, 0, 297.79, 0.81, 0.00, 3.42, Car, , 0, 0.00
1428.00, KBJ_to_CMB_001_2, 57.78, 0.00, 13.66, 1405.00, 0.55, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_111, 23.00, 1200_111, 0, 233.64, 0.87, 0.00, 3.93, 3_Wheeler, , 0, 0.00
1431.00, 30093400_1, 127.33, 0.00, 9.35, 1401.00, 0.41, CMB_to_KBJ_002_2, 2.10, 0.00, 0.00, tripinfo_1200_109, 30.00, 1200_109, 0, 287.38, 1.18, 0.00, 7.94, Motor_Cycle, , 0, 0.00
1432.00, KBJ_to_CMB_002_1, 146.55, 0.50, 16.44, 1409.00, 0.82, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1200_112, 23.00, 1200_112, 0, 297.79, 0.99, 0.00, 3.42, Car, , 0, 0.00
1435.00, KBJ_to_CMB_001_2, 57.78, 0.00, 18.98, 1423.00, 0.66, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1200_117, 12.00, 1200_117, 0, 134.83, 1.16, 0.00, 3.88, Motor_Cycle, , 0, 0.00
1437.00, KB_to_MRT_002_1, 130.27, 0.00, 13.61, 1320.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.11, 117.00, bus_100/101/400/412/418/428/430/433:1.11, 0, 435.77, 1.00, 59.00, 31.39, bus, , 1, 1.00
1441.00, KB_to_MRT_002_1, 130.27, 0.00, 17.50, 1420.00, 0.74, CMB_to_KBJ_002_2, 2.10, 0.00, 0.00, tripinfo_1200_116, 21.00, 1200_116, 0, 295.16, 1.11, 0.00, 4.80, Motor_Cycle, , 0, 0.00
1443.00, KBJ_to_CMB_001_2, 57.78, 0.00, 16.28, 1429.00, 0.26, MRT_to_KB_001.37_2, 2.65, 0.00, 0.00, tripinfo_1200_122, 14.00, 1200_122, 0, 134.28, 1.02, 0.00, 4.91, 3_Wheeler, , 0, 0.00
1446.00, KBJ_to_CMB_001_3, 57.78, -0.45, 14.65, 1424.00, 0.37, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1200_119, 22.00, 1200_119, 0, 231.99, 0.91, 0.00, 3.75, Car, , 0, 0.00
1448.00, KBJ_to_CMB_002_2, 146.55, 0.45, 16.28, 1417.00, 0.32, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_115, 31.00, 1200_115, 0, 398.80, 1.06, 0.00, 5.73, 3_Wheeler, , 0, 0.00
1450.00, KBJ_to_CMB_001_3, 57.78, -0.75, 15.81, 1429.00, 0.93, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_121, 21.00, 1200_121, 0, 233.64, 1.00, 0.00, 4.46, 3_Wheeler, , 0, 0.00
1451.00, KBJ_to_CMB_001_4, 57.78, -0.60, 16.06, 1437.00, 0.25, MRT_to_KB_001.37_4, 5.40, 0.00, 0.00, tripinfo_1200_125, 14.00, 1200_125, 0, 131.53, 0.99, 0.00, 4.67, Van, , 0, 0.00
1453.00, KBJ_to_CMB_002_1, 146.55, -0.70, 18.29, 1424.00, 0.82, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1200_118, 29.00, 1200_118, 0, 397.15, 1.14, 0.00, 6.28, Car, , 0, 0.00
1455.00, KBJ_to_CMB_002_3, 146.55, 0.00, 15.77, 1431.00, 0.15, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1200_123, 24.00, 1200_123, 0, 299.44, 1.14, 0.00, 5.07, 3_Wheeler, , 0, 0.00
1456.00, 30093400_1, 127.33, -0.55, 8.66, 1427.00, 2.72, CMB_to_KBJ_001_2, 5.40, 0.00, 0.00, tripinfo_1200_120, 29.00, 1200_120, 0, 240.96, 1.08, 0.00, 7.11, Van, , 0, 0.00
1466.00, KBJ_to_CMB_002_2, 146.55, -0.45, 17.90, 1445.00, 0.63, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1200_130, 21.00, 1200_130, 0, 297.79, 1.11, 0.00, 4.33, Car, , 0, 0.00
1468.00, KBJ_to_CMB_001_2, 57.78, 0.50, 17.71, 1446.00, 0.88, MRT_to_KB_003_1, 5.40, 0.00, 0.00, tripinfo_1200_132, 22.00, 1200_132, 0, 230.89, 1.28, 0.00, 9.13, Van, , 0, 0.00
1473.00, KBJ_to_CMB_002_2, 146.55, -0.25, 12.21, 1443.00, 0.04, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1200_129, 30.00, 1200_129, 0, 348.78, 1.22, 0.00, 11.69, Motor_Cycle, , 0, 0.00
1473.00, KBJ_to_CMB_001_3, 57.78, 1.00, 14.56, 1460.00, 0.35, MRT_to_KB_001.37_3, 2.10, 0.00, 0.00, tripinfo_1200_137, 13.00, 1200_137, 0, 134.83, 0.95, 0.00, 3.00, Motor_Cycle, , 0, 0.00
1475.00, KBJ_to_CMB_002_3, 146.55, -1.20, 12.88, 1440.00, 0.81, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1200_128, 35.00, 1200_128, 0, 399.35, 0.86, 0.00, 4.56, Motor_Cycle, , 0, 0.00
1476.00, KBJ_to_CMB_002_3, 146.55, -1.20, 15.00, 1448.00, 1.62, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_1200_133, 28.00, 1200_133, 0, 348.78, 0.92, 0.00, 3.99, Motor_Cycle, , 0, 0.00
1480.00, KBJ_to_CMB_002_2, 146.55, -0.25, 9.95, 1439.00, 0.79, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1200_126, 41.00, 1200_126, 0, 398.80, 1.03, 0.00, 15.30, 3_Wheeler, , 0, 0.00
1481.00, KB_to_MRT_001_1, 44.82, -0.00, 12.40, 1384.00, 0.81, P_to_KBJ_1, 2.65, 0.00, 0.00, tripinfo_1200_101, 97.00, 1200_101, 0, 193.54, 1.11, 0.00, 83.75, 3_Wheeler, , 1, 70.00
1481.00, KBJ_to_CMB_002_2, 146.55, -0.05, 10.08, 1450.00, 0.81, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_1200_134, 31.00, 1200_134, 0, 348.23, 1.11, 0.00, 9.60, 3_Wheeler, , 0, 0.00
