data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
3000, MRT_to_KB_001_1,0,27.61,0,1,dynamic_vehicle_data
3000, MRT_to_KB_001.37_5,6.05,6.05,48,1,dynamic_vehicle_data
3000, P_to_KBJ_1,3,3,9,1,dynamic_vehicle_data
3000, P_to_KBJ_2,40.06,40.06,43,1,dynamic_vehicle_data
3300, CMB_to_KBJ_001_1,21.9,21.9,112,1,dynamic_vehicle_data
3300, CMB_to_KBJ_001_2,9.85,9.85,64,1,dynamic_vehicle_data
3300, CMB_to_KBJ_001_3,3,3,2,1,dynamic_vehicle_data
3300, MRT_to_KB_001.37_1,0,15.15,0,1,dynamic_vehicle_data
3300, MRT_to_KB_001.37_2,22.31,22.31,53,1,dynamic_vehicle_data
3300, MRT_to_KB_001.37_3,19.4,19.4,53,1,dynamic_vehicle_data
3300, MRT_to_KB_001.37_4,16.7,24.68,22,1,dynamic_vehicle_data
3300, P_to_KBJ_2,73.37,73.37,146,1,dynamic_vehicle_data
3600, CMB_to_KBJ_001_1,5.2,5.2,17,1,dynamic_vehicle_data
3600, KBJ_to_CMB_001_1,0,24.96,0,1,dynamic_vehicle_data
3600, MRT_to_KB_001_1,0,27.61,0,1,dynamic_vehicle_data
3600, MRT_to_KB_001.37_5,27.51,27.51,35,1,dynamic_vehicle_data
3600, P_to_KBJ_1,42.92,42.92,74,1,dynamic_vehicle_data
3600, P_to_KBJ_2,98.22,101.6,51,1,dynamic_vehicle_data
3900, CMB_to_KBJ_001_1,10.2,10.2,96,1,dynamic_vehicle_data
3900, CMB_to_KBJ_001_2,15.05,15.05,54,1,dynamic_vehicle_data
3900, CMB_to_KBJ_001_3,3,17.77,48,1,dynamic_vehicle_data
3900, MRT_to_KB_001.37_1,0,15.14,0,1,dynamic_vehicle_data
3900, MRT_to_KB_001.37_2,32.66,32.66,48,1,dynamic_vehicle_data
3900, MRT_to_KB_001.37_3,35.16,35.16,46,1,dynamic_vehicle_data
3900, MRT_to_KB_001.37_4,36.96,36.96,36,1,dynamic_vehicle_data
3900, MRT_to_KB_001.37_5,14.49,14.49,4,1,dynamic_vehicle_data
3900, P_to_KBJ_1,128.31,102.27,127,1,dynamic_vehicle_data
3900, P_to_KBJ_2,130.48,100.42,152,1,dynamic_vehicle_data
4200, CMB_to_KBJ_001_1,7.25,7.25,17,1,dynamic_vehicle_data
4200, KBJ_to_CMB_001_1,0,24.95,0,1,dynamic_vehicle_data
4200, MRT_to_KB_001_1,0,27.61,0,1,dynamic_vehicle_data
4200, MRT_to_KB_001.37_5,6.35,6.35,21,1,dynamic_vehicle_data
4200, MRT_to_KB_003_1,30.56,30.56,1,1,dynamic_vehicle_data
4200, P_to_KBJ_1,130.45,89.95,73,1,dynamic_vehicle_data
4200, P_to_KBJ_2,101.05,101.05,49,1,dynamic_vehicle_data
4500, :J37_0_1,10.88,10.88,3,1,dynamic_vehicle_data
4500, CMB_to_KBJ_001_1,8.8,8.8,38,1,dynamic_vehicle_data
4500, CMB_to_KBJ_001_2,28.56,23.35,61,1,dynamic_vehicle_data
4500, CMB_to_KBJ_001_3,8.75,8.75,41,1,dynamic_vehicle_data
4500, CMB_to_KBJ_001_4,5.5,5.5,35,1,dynamic_vehicle_data
4500, MRT_to_KB_001_2,5.2,5.2,2,1,dynamic_vehicle_data
4500, MRT_to_KB_001.37_1,0,15.15,0,1,dynamic_vehicle_data
4500, MRT_to_KB_001.37_2,32.06,32.06,48,1,dynamic_vehicle_data
4500, MRT_to_KB_001.37_3,27.31,27.31,43,1,dynamic_vehicle_data
4500, MRT_to_KB_001.37_4,34.65,34.65,35,1,dynamic_vehicle_data
