data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
1200.0, MRT_to_KB_001.37_2,42.11,35.41,83.0,49143,static_vehicle_data
1200.0, MRT_to_KB_001.37_3,40.31,34.46,83.0,49143,static_vehicle_data
1200.0, MRT_to_KB_001.37_4,37.66,31.81,88.0,49143,static_vehicle_data
1200.0, MRT_to_KB_001.37_5,26.89,26.89,61.0,49143,static_vehicle_data
1200.0, MRT_to_KB_003_2,21.61,21.61,25.0,49143,static_vehicle_data
1200.0, P_to_KBJ_1,8.7,8.7,25.0,49143,static_vehicle_data
1500.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,static_vehicle_data
1500.0, MRT_to_KB_001.37_5,9.75,9.75,32.0,49143,static_vehicle_data
1500.0, P_to_KBJ_1,10.9,10.9,61.0,49143,static_vehicle_data
1500.0, P_to_KBJ_2,23.61,23.61,68.0,49143,static_vehicle_data
1800.0, CMB_to_KBJ_001_1,5.2,5.2,60.0,49143,static_vehicle_data
1800.0, CMB_to_KBJ_001_2,20.3,20.3,41.0,49143,static_vehicle_data
1800.0, CMB_to_KBJ_001_3,3.0,3.0,39.0,49143,static_vehicle_data
1800.0, KBJ_to_CMB_001_1,0.0,24.97,0.0,49143,static_vehicle_data
1800.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
1800.0, MRT_to_KB_001.37_2,8.55,8.55,8.0,49143,static_vehicle_data
1800.0, MRT_to_KB_001.37_3,5.2,10.99,9.0,49143,static_vehicle_data
1800.0, P_to_KBJ_2,41.51,41.51,129.0,49143,static_vehicle_data
2100.0, CMB_to_KBJ_001_1,27.71,19.96,85.0,49143,static_vehicle_data
2100.0, CMB_to_KBJ_001_2,12.35,12.35,105.0,49143,static_vehicle_data
2100.0, CMB_to_KBJ_001_3,16.6,16.6,98.0,49143,static_vehicle_data
2100.0, CMB_to_KBJ_001_4,11.8,11.8,64.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001_2,5.2,11.04,8.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001_3,5.5,5.5,7.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001.37_2,39.01,35.66,73.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001.37_3,41.06,32.86,70.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001.37_4,40.86,35.16,67.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001.37_5,16.31,16.31,31.0,49143,static_vehicle_data
2100.0, P_to_KBJ_2,100.97,100.97,117.0,49143,static_vehicle_data
2400.0, CMB_to_KBJ_001_2,0.0,14.7,0.0,49143,static_vehicle_data
2400.0, CMB_to_KBJ_001_3,0.0,17.52,0.0,49143,static_vehicle_data
2400.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,49143,static_vehicle_data
2400.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
2400.0, MRT_to_KB_001_2,22.51,22.51,55.0,49143,static_vehicle_data
2400.0, MRT_to_KB_001_3,24.11,24.11,53.0,49143,static_vehicle_data
2400.0, MRT_to_KB_001_4,24.96,19.26,33.0,49143,static_vehicle_data
2400.0, MRT_to_KB_001.37_4,0.0,32.55,0.0,49143,static_vehicle_data
2400.0, MRT_to_KB_001.37_5,39.61,31.74,4.0,49143,static_vehicle_data
2400.0, MRT_to_KB_003_1,16.97,16.97,5.0,49143,static_vehicle_data
2400.0, MRT_to_KB_003_2,34.01,27.71,46.0,49143,static_vehicle_data
2400.0, MRT_to_KB_003_3,10.33,10.33,1.0,49143,static_vehicle_data
2400.0, P_to_KBJ_1,14.5,14.5,33.0,49143,static_vehicle_data
2400.0, P_to_KBJ_2,6.3,6.3,10.0,49143,static_vehicle_data
2700.0, KBJ_to_CMB_002_1,0.0,33.25,0.0,49143,static_vehicle_data
2700.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,49143,static_vehicle_data
2700.0, MRT_to_KB_001.37_5,16.75,16.75,130.0,49143,static_vehicle_data
2700.0, P_to_KBJ_1,16.91,16.91,129.0,49143,static_vehicle_data
2700.0, P_to_KBJ_2,32.46,38.18,69.0,49143,static_vehicle_data
3000.0, CMB_to_KBJ_001_1,22.51,22.51,89.0,49143,static_vehicle_data
3000.0, CMB_to_KBJ_001_2,17.45,17.45,48.0,49143,static_vehicle_data
3000.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,49143,static_vehicle_data
3000.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
3000.0, MRT_to_KB_001.37_2,5.2,5.2,3.0,49143,static_vehicle_data
3000.0, MRT_to_KB_001.37_3,0.0,3.06,0.0,49143,static_vehicle_data
3000.0, P_to_KBJ_2,86.27,86.27,130.0,49143,static_vehicle_data
3300.0, :J37_0_0,5.21,5.21,1.0,49143,static_vehicle_data
3300.0, CMB_to_KBJ_001_1,30.66,21.61,149.0,49143,static_vehicle_data
3300.0, CMB_to_KBJ_001_2,21.11,21.11,105.0,49143,static_vehicle_data
3300.0, CMB_to_KBJ_001_3,8.55,8.55,95.0,49143,static_vehicle_data
3300.0, CMB_to_KBJ_001_4,7.7,7.7,74.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001_2,5.2,5.2,15.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_2,37.21,31.51,78.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_3,36.96,31.96,73.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_4,37.81,31.96,71.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_5,12.13,12.13,8.0,49143,static_vehicle_data
3300.0, P_to_KBJ_1,3.0,3.0,1.0,49143,static_vehicle_data
3300.0, P_to_KBJ_2,104.58,101.23,62.0,49143,static_vehicle_data
3600.0, :J37_0_1,0.0,10.12,0.0,49143,static_vehicle_data
3600.0, CMB_to_KBJ_002_2,0.0,6.03,0.0,49143,static_vehicle_data
3600.0, KBJ_to_CMB_001_1,0.0,24.98,0.0,49143,static_vehicle_data
3600.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
3600.0, MRT_to_KB_001_3,0.0,19.18,0.0,49143,static_vehicle_data
3600.0, MRT_to_KB_001_4,17.54,25.37,1.0,49143,static_vehicle_data
3600.0, MRT_to_KB_001.37_4,0.0,30.53,0.0,49143,static_vehicle_data
3600.0, MRT_to_KB_001.37_5,38.9,36.4,22.0,49143,static_vehicle_data
3600.0, MRT_to_KB_003_1,32.22,26.52,54.0,49143,static_vehicle_data
3600.0, MRT_to_KB_003_2,31.26,31.26,91.0,49143,static_vehicle_data
3600.0, MRT_to_KB_003_3,29.0,29.0,52.0,49143,static_vehicle_data
3600.0, P_to_KBJ_1,26.76,26.76,54.0,49143,static_vehicle_data
3600.0, P_to_KBJ_2,130.6,99.79,18.0,49143,static_vehicle_data
3900.0, CMB_to_KBJ_001_1,17.45,17.45,46.0,49143,static_vehicle_data
3900.0, KBJ_to_CMB_002_1,38.96,38.96,2.0,49143,static_vehicle_data
3900.0, KBJ_to_CMB_002_2,0.0,42.33,0.0,49143,static_vehicle_data
3900.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,static_vehicle_data
3900.0, MRT_to_KB_001.37_5,34.86,32.36,62.0,49143,static_vehicle_data
3900.0, MRT_to_KB_003_1,0.0,30.72,0.0,49143,static_vehicle_data
3900.0, P_to_KBJ_1,127.28,100.47,90.0,49143,static_vehicle_data
3900.0, P_to_KBJ_2,132.14,100.28,78.0,49143,static_vehicle_data
4200.0, CMB_to_KBJ_001_1,10.2,10.2,76.0,49143,static_vehicle_data
4200.0, CMB_to_KBJ_001_2,29.41,21.2,54.0,49143,static_vehicle_data
4200.0, CMB_to_KBJ_001_3,22.46,22.46,45.0,49143,static_vehicle_data
4200.0, CMB_to_KBJ_001_4,20.81,20.81,35.0,49143,static_vehicle_data
4200.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,49143,static_vehicle_data
4200.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
4200.0, MRT_to_KB_001.37_2,30.68,30.68,22.0,49143,static_vehicle_data
4200.0, MRT_to_KB_001.37_3,23.22,23.22,24.0,49143,static_vehicle_data
4200.0, MRT_to_KB_001.37_4,18.51,18.51,18.0,49143,static_vehicle_data
4200.0, P_to_KBJ_1,131.63,102.41,87.0,49143,static_vehicle_data
4200.0, P_to_KBJ_2,131.58,98.62,138.0,49143,static_vehicle_data
4500.0, :J37_0_0,20.16,11.96,161.0,49143,static_vehicle_data
4500.0, :J37_0_1,15.36,12.86,14.0,49143,static_vehicle_data
4500.0, CMB_to_KBJ_001_1,29.06,29.06,168.0,49143,static_vehicle_data
4500.0, CMB_to_KBJ_001_2,29.41,21.2,115.0,49143,static_vehicle_data
4500.0, CMB_to_KBJ_001_3,26.86,21.15,100.0,49143,static_vehicle_data
4500.0, CMB_to_KBJ_001_4,25.81,20.11,87.0,49143,static_vehicle_data
4500.0, CMB_to_KBJ_002_2,0.0,10.55,0.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001_2,23.46,23.46,54.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001_3,25.36,22.0,40.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001_4,7.25,7.25,12.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_1,0.0,15.16,0.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_2,40.11,34.41,84.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_3,40.01,32.51,85.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_4,40.26,31.91,82.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_5,36.73,31.72,35.0,49143,static_vehicle_data
4500.0, MRT_to_KB_003_1,26.86,26.86,5.0,49143,static_vehicle_data
4500.0, MRT_to_KB_003_2,30.46,24.76,32.0,49143,static_vehicle_data
4500.0, MRT_to_KB_003_3,14.55,14.55,4.0,49143,static_vehicle_data
4500.0, P_to_KBJ_1,90.73,94.18,14.0,49143,static_vehicle_data
4500.0, P_to_KBJ_2,130.89,100.93,170.0,49143,static_vehicle_data
4800.0, P_to_KBJ_1,88.28,91.66,46.0,49143,static_vehicle_data
4800.0, P_to_KBJ_2,69.53,80.02,21.0,49143,static_vehicle_data
5100.0, P_to_KBJ_1,104.28,101.77,122.0,49143,static_vehicle_data
5100.0, P_to_KBJ_2,119.83,100.33,83.0,49143,static_vehicle_data
5400.0, P_to_KBJ_2,8.8,8.8,144.0,49143,static_vehicle_data
