tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime
196.00, KBJ_to_CMB_001_3, 57.78, -0.45, 15.51, 176.00, 0.27, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_0_79, 20.00, 0_79, 0, 231.99, 0.95, 0.00, 3.37, Car, , 0, 0.00
198.00, KBJ_to_CMB_002_1, 146.55, -0.57, 13.82, 168.00, 0.96, MRT_to_KB_001_2, 6.35, 0.00, 0.00, tripinfo_0_74, 30.00, 0_74, 0, 344.53, 0.98, 0.00, 4.45, Goods_Vehicle, , 0, 0.00
198.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.37, 176.00, 2.93, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_77, 22.00, 0_77, 0, 297.79, 1.10, 0.00, 4.53, Car, , 0, 0.00
202.00, KBJ_to_CMB_002_1, 146.55, 0.00, 14.56, 173.00, 1.98, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_75, 29.00, 0_75, 0, 348.78, 0.90, 0.00, 3.98, Motor_Cycle, , 0, 0.00
204.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.07, 180.00, 2.75, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_0_80, 24.00, 0_80, 0, 297.79, 0.95, 0.00, 3.73, Car, , 0, 0.00
206.00, KBJ_to_CMB_001_3, 57.78, 0.45, 15.38, 185.00, 0.24, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_0_83, 21.00, 0_83, 0, 233.64, 0.95, 0.00, 4.04, 3_Wheeler, , 0, 0.00
212.00, KBJ_to_CMB_002_1, 146.55, -0.00, 15.68, 185.00, 0.50, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_0_82, 27.00, 0_82, 0, 348.23, 1.02, 0.00, 4.89, 3_Wheeler, , 0, 0.00
214.00, KBJ_to_CMB_001_3, 57.78, 0.15, 17.45, 195.00, 0.01, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_0_92, 19.00, 0_92, 0, 234.19, 1.06, 0.00, 3.91, Motor_Cycle, , 0, 0.00
215.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.09, 187.00, 0.13, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_84, 28.00, 0_84, 0, 346.58, 0.92, 0.00, 3.90, Car, , 0, 0.00
215.00, KBJ_to_CMB_001_2, 57.78, -0.70, 14.69, 191.00, 0.47, MRT_to_KB_003_1, 5.40, 0.00, 0.00, tripinfo_0_87, 24.00, 0_87, 0, 230.89, 0.91, 0.00, 6.07, Van, , 0, 0.00
216.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.59, 195.00, 2.27, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_89, 21.00, 0_89, 0, 297.79, 1.09, 0.00, 4.04, Car, , 0, 0.00
217.00, KBJ_to_CMB_002_1, 146.55, -0.57, 13.82, 184.00, 0.48, MRT_to_KB_003_1, 6.35, 0.00, 0.00, tripinfo_0_81, 33.00, 0_81, 0, 395.10, 1.07, 0.00, 4.51, Goods_Vehicle, , 0, 0.00
225.00, KBJ_to_CMB_002_1, 146.55, 0.00, 12.68, 199.00, 0.94, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_0_94, 26.00, 0_94, 0, 299.99, 0.84, 0.00, 3.71, Motor_Cycle, , 0, 0.00
226.00, KBJ_to_CMB_001_3, 57.78, 0.00, 16.52, 212.00, 0.90, MRT_to_KB_001.37_3, 2.65, 0.00, 0.00, tripinfo_0_100, 14.00, 0_100, 0, 134.28, 1.04, 0.00, 4.92, 3_Wheeler, , 0, 0.00
227.00, KBJ_to_CMB_002_2, 146.55, -0.25, 17.37, 198.00, 0.39, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_93, 29.00, 0_93, 0, 399.35, 1.06, 0.00, 4.42, Motor_Cycle, , 0, 0.00
235.00, KBJ_to_CMB_002_1, 146.55, 0.00, 15.40, 211.00, 0.25, MRT_to_KB_001.37_2, 2.65, 0.00, 0.00, tripinfo_0_99, 24.00, 0_99, 0, 299.44, 0.98, 0.00, 4.92, 3_Wheeler, , 0, 0.00
237.00, KBJ_to_CMB_002_1, 146.55, -0.70, 15.89, 209.00, 0.21, MRT_to_KB_001_2, 5.40, 0.00, 0.00, tripinfo_0_95, 28.00, 0_95, 0, 345.48, 0.96, 0.00, 4.78, Van, , 0, 0.00
238.00, KB_to_MRT_002_1, 130.27, 0.00, 13.47, 120.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.1, 118.00, bus_100/101/400/412/418/428/430/433:1.1, 0, 435.77, 1.00, 60.00, 31.15, bus, , 0, 0.00
240.00, KBJ_to_P_2, 128.65, 0.50, 13.60, 89.00, 0.67, MRT_to_KB_001_4, 4.30, 0.00, 0.00, tripinfo_0_36, 151.00, 0_36, 0, 247.61, 1.05, 0.00, 133.15, Car, , 1, 122.00
243.00, KBJ_to_P_2, 128.65, -0.70, 13.80, 112.00, 0.95, MRT_to_KB_003_3, 4.30, 0.00, 0.00, tripinfo_0_43, 131.00, 0_43, 0, 298.18, 1.05, 0.00, 109.85, Car, , 1, 98.00
243.00, KBJ_to_P_2, 128.65, 1.10, 13.46, 113.00, 0.62, MRT_to_KB_001.37_5, 2.10, 0.00, 0.00, tripinfo_0_44, 130.00, 0_44, 0, 201.02, 1.03, 0.00, 114.93, Motor_Cycle, , 1, 104.00
245.00, KBJ_to_P_2, 128.65, 0.00, 14.47, 151.00, 0.55, MRT_to_KB_001.37_5, 2.65, 0.00, 0.00, tripinfo_0_61, 94.00, 0_61, 0, 200.47, 1.07, 0.00, 79.76, 3_Wheeler, , 1, 68.00
249.00, KBJ_to_P_2, 128.65, 0.50, 10.88, 190.00, 0.66, MRT_to_KB_001.37_5, 5.40, 0.00, 0.00, tripinfo_0_86, 59.00, 0_86, 0, 197.72, 0.81, 0.00, 40.59, Van, , 1, 31.00
251.00, KBJ_to_P_2, 128.65, 0.50, 10.66, 192.00, 0.77, MRT_to_KB_003_3, 5.40, 0.00, 0.00, tripinfo_0_88, 59.00, 0_88, 0, 297.08, 0.79, 0.00, 31.37, Van, , 1, 20.00
253.00, KBJ_to_P_2, 128.65, 0.50, 13.17, 228.00, 0.65, MRT_to_KB_001_4, 4.30, 0.00, 0.00, tripinfo_0_106, 25.00, 0_106, 0, 247.61, 0.99, 0.00, 6.10, Car, , 0, 0.00
259.00, KB_to_MRT_001_1, 44.82, 0.55, 15.64, 239.00, 0.56, P_to_KBJ_1, 4.30, 0.00, 0.00, tripinfo_0_108, 20.00, 0_108, 0, 191.89, 0.98, 0.00, 5.03, Car, , 0, 0.00
285.00, KBJ_to_CMB_001_4, 57.78, -0.60, 14.79, 211.00, 0.41, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_0_98, 74.00, 0_98, 0, 223.65, 1.15, 0.00, 60.07, Car, , 1, 46.00
288.00, KBJ_to_CMB_001_4, 57.78, 1.00, 15.63, 245.00, 1.97, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_0_113, 43.00, 0_113, 0, 225.85, 1.11, 0.00, 28.56, Motor_Cycle, , 1, 13.00
289.00, KBJ_to_CMB_002_3, 146.55, 0.00, 14.66, 132.00, 0.31, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_0_54, 157.00, 0_54, 0, 390.46, 0.94, 0.00, 128.79, 3_Wheeler, , 1, 118.00
290.00, KBJ_to_CMB_002_3, 146.55, -0.60, 16.26, 167.00, 0.69, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_0_73, 123.00, 0_73, 0, 388.81, 1.01, 0.00, 97.24, Car, , 1, 85.00
292.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.04, 173.00, 0.36, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_0_76, 119.00, 0_76, 0, 388.81, 0.90, 0.00, 90.53, Car, , 1, 79.00
