tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime
1682.00, KBJ_to_CMB_002_3, 146.55, -0.60, 13.79, 1605.00, 1.24, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1500_63, 77.00, 1500_63, 0, 388.81, 0.87, 0.00, 46.85, Car, , 1, 34.00
1684.00, KBJ_to_CMB_001_3, 57.78, 0.15, 17.35, 1567.00, 0.77, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1500_45, 117.00, 1500_45, 0, 234.19, 1.11, 0.00, 102.45, Motor_Cycle, , 1, 93.00
1684.00, KBJ_to_CMB_002_3, 146.55, 0.20, 15.57, 1611.00, 0.44, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_1500_66, 73.00, 1500_66, 0, 390.46, 0.97, 0.00, 45.41, 3_Wheeler, , 1, 28.00
1685.00, KB_to_MRT_001_2, 44.82, 0.00, 16.51, 1525.00, 0.97, CMB_to_KBJ_003_3, 2.65, 0.00, 0.00, tripinfo_1500_20, 160.00, 1500_20, 0, 301.17, 1.01, 0.00, 141.27, 3_Wheeler, , 1, 129.00
1687.00, KBJ_to_CMB_001_2, 57.78, -0.00, 16.58, 1582.00, 0.02, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1500_51, 105.00, 1500_51, 0, 233.64, 1.11, 0.00, 90.14, 3_Wheeler, , 1, 78.00
1688.00, KBJ_to_CMB_001_4, 57.78, 0.60, 16.57, 1588.00, 1.89, MRT_to_KB_001.37_2, 5.40, 0.00, 0.00, tripinfo_1500_54, 100.00, 1500_54, 0, 131.53, 1.00, 0.00, 91.08, Van, , 2, 79.00
1688.00, KB_to_MRT_001_3, 44.82, 0.55, 15.25, 1665.00, 0.72, CMB_to_KBJ_001_4, 5.40, 0.00, 0.00, tripinfo_1500_94, 23.00, 1500_94, 0, 104.69, 0.92, 0.00, 15.56, Van, , 1, 7.00
1689.00, KBJ_to_CMB_001_3, 57.78, -1.05, 17.16, 1603.00, 0.44, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1500_62, 86.00, 1500_62, 0, 134.83, 1.07, 0.00, 76.99, Motor_Cycle, , 1, 65.00
1691.00, KBJ_to_CMB_001_2, 57.78, -0.00, 14.12, 1598.00, 0.06, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1500_59, 93.00, 1500_59, 0, 233.64, 0.91, 0.00, 74.90, 3_Wheeler, , 1, 61.00
1692.00, KB_to_MRT_002_1, 130.27, -0.65, 16.31, 1528.00, 1.64, CMB_to_KBJ_003_2, 4.30, 0.00, 0.00, tripinfo_1500_23, 164.00, 1500_23, 0, 443.57, 1.01, 0.00, 137.18, Car, , 1, 127.00
1692.00, KBJ_to_CMB_001_2, 57.78, -0.00, 15.39, 1628.00, 0.15, MRT_to_KB_001.37_2, 2.65, 0.00, 0.00, tripinfo_1500_72, 64.00, 1500_72, 0, 134.28, 0.94, 0.00, 54.38, 3_Wheeler, , 1, 43.00
1692.00, KBJ_to_CMB_001_3, 57.78, 0.75, 17.26, 1632.00, 2.30, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1500_74, 60.00, 1500_74, 0, 132.63, 1.07, 0.00, 51.52, Car, , 1, 41.00
1693.00, KB_to_MRT_002_3, 130.27, 0.55, 17.45, 1532.00, 0.63, CMB_to_KBJ_003_3, 5.40, 0.00, 0.00, tripinfo_1500_25, 161.00, 1500_25, 0, 442.47, 1.05, 0.00, 135.23, Van, , 1, 120.00
1693.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.20, 1567.00, 0.95, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_44, 126.00, 1500_44, 0, 397.15, 1.05, 0.00, 101.35, Car, , 1, 88.00
1693.00, KBJ_to_CMB_001_2, 57.78, -0.00, 15.43, 1620.00, 0.92, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1500_68, 73.00, 1500_68, 0, 233.64, 1.03, 0.00, 57.56, 3_Wheeler, , 1, 42.00
1693.00, KBJ_to_CMB_001_4, 57.78, 0.60, 15.22, 1620.00, 0.72, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1500_69, 73.00, 1500_69, 0, 132.63, 0.95, 0.00, 63.30, Car, , 1, 54.00
1694.00, KBJ_to_CMB_001_3, 57.78, 0.75, 15.69, 1645.00, 0.85, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1500_81, 49.00, 1500_81, 0, 132.63, 0.96, 0.00, 39.53, Car, , 1, 31.00
1695.00, KBJ_to_CMB_002_1, 146.55, -0.70, 17.79, 1573.00, 0.39, MRT_to_KB_001.37_2, 5.40, 0.00, 0.00, tripinfo_1500_47, 122.00, 1500_47, 0, 296.69, 1.07, 0.00, 104.07, Van, , 1, 92.00
1695.00, KB_to_MRT_002_3, 130.27, 0.55, 16.25, 1618.00, 0.25, CMB_to_KBJ_001_4, 4.30, 0.00, 0.00, tripinfo_1500_67, 77.00, 1500_67, 0, 249.84, 1.02, 0.00, 61.68, Car, , 1, 51.00
1695.00, KBJ_to_CMB_001_2, 57.78, -0.70, 17.21, 1626.00, 0.08, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_71, 69.00, 1500_71, 0, 231.99, 1.06, 0.00, 53.63, Car, , 1, 37.00
1696.00, KB_to_MRT_002_2, 130.27, 0.95, 16.20, 1548.00, 0.42, CMB_to_KBJ_002_2, 2.65, 0.00, 0.00, tripinfo_1500_36, 148.00, 1500_36, 0, 294.61, 1.15, 0.00, 129.69, 3_Wheeler, , 1, 114.00
1696.00, KBJ_to_CMB_001_2, 57.78, -0.70, 16.94, 1642.00, 0.04, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_79, 54.00, 1500_79, 0, 231.99, 1.17, 0.00, 40.38, Car, , 1, 25.00
1697.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.20, 1581.00, 0.89, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1500_49, 116.00, 1500_49, 0, 346.58, 0.96, 0.00, 92.27, Car, , 1, 82.00
1697.00, KBJ_to_CMB_002_3, 146.55, -0.50, 16.09, 1588.00, 0.50, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1500_55, 109.00, 1500_55, 0, 299.44, 1.02, 0.00, 89.77, 3_Wheeler, , 1, 78.00
1697.00, KBJ_to_CMB_001_4, 57.78, 0.10, 15.71, 1658.00, 0.08, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1500_90, 39.00, 1500_90, 0, 134.28, 1.08, 0.00, 30.52, 3_Wheeler, , 1, 21.00
1698.00, KBJ_to_CMB_002_2, 146.55, 1.25, 16.05, 1591.00, 0.71, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_1500_56, 107.00, 1500_56, 0, 348.78, 1.00, 0.00, 84.54, Motor_Cycle, , 1, 72.00
1698.00, KBJ_to_CMB_002_2, 146.55, -0.90, 17.65, 1598.00, 0.92, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1500_58, 100.00, 1500_58, 0, 348.78, 1.06, 0.00, 78.59, Motor_Cycle, , 1, 67.00
1699.00, KB_to_MRT_002_1, 130.27, 1.45, 13.16, 1562.00, 1.95, CMB_to_KBJ_003_3, 2.65, 0.00, 0.00, tripinfo_1500_41, 137.00, 1500_41, 0, 445.22, 0.84, 0.00, 104.77, 3_Wheeler, , 1, 93.00
1699.00, KBJ_to_CMB_001_2, 57.78, -0.70, 15.99, 1653.00, 0.76, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_88, 46.00, 1500_88, 0, 231.99, 1.02, 0.00, 30.56, Car, , 1, 17.00
1700.00, KB_to_MRT_002_2, 130.27, -0.45, 15.23, 1564.00, 0.07, CMB_to_KBJ_002_2, 4.30, 0.00, 0.00, tripinfo_1500_43, 136.00, 1500_43, 0, 292.96, 0.93, 0.00, 116.95, Car, , 2, 101.00
1700.00, KBJ_to_CMB_002_3, 146.55, 0.60, 16.14, 1594.00, 0.89, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1500_57, 106.00, 1500_57, 0, 297.79, 0.99, 0.00, 86.84, Car, , 1, 75.00
1700.00, KBJ_to_CMB_002_2, 146.55, 0.15, 17.23, 1606.00, 1.66, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_1500_64, 94.00, 1500_64, 0, 348.78, 1.08, 0.00, 72.72, Motor_Cycle, , 1, 60.00
1700.00, KBJ_to_CMB_002_2, 146.55, 1.35, 17.66, 1623.00, 0.20, MRT_to_KB_001.37_3, 2.10, 0.00, 0.00, tripinfo_1500_70, 77.00, 1500_70, 0, 299.99, 1.12, 0.00, 59.64, Motor_Cycle, , 1, 48.00
1701.00, KBJ_to_CMB_002_2, 146.55, -0.90, 15.71, 1630.00, 0.91, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1500_73, 71.00, 1500_73, 0, 348.78, 0.98, 0.00, 48.38, Motor_Cycle, , 1, 39.00
1702.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.62, 1606.00, 0.81, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1500_65, 96.00, 1500_65, 0, 297.79, 0.96, 0.00, 76.25, Car, , 1, 67.00
1704.00, KBJ_to_CMB_002_2, 146.55, -0.90, 15.09, 1634.00, 0.23, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1500_75, 70.00, 1500_75, 0, 299.99, 0.91, 0.00, 49.22, Motor_Cycle, , 1, 39.00
1705.00, KBJ_to_CMB_002_2, 146.55, 0.15, 16.30, 1645.00, 0.54, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1500_83, 60.00, 1500_83, 0, 348.78, 1.05, 0.00, 38.54, Motor_Cycle, , 1, 28.00
1706.00, 30093400_1, 127.33, 1.15, 6.81, 1571.00, 2.01, CMB_to_KBJ_001_2, 2.10, 0.00, 0.00, tripinfo_1500_46, 135.00, 1500_46, 0, 244.26, 0.91, 0.00, 108.86, Motor_Cycle, , 2, 92.00
1706.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.53, 1637.00, 0.43, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1500_78, 69.00, 1500_78, 0, 297.79, 0.94, 0.00, 49.42, Car, , 1, 39.00
1707.00, 30093400_1, 127.33, -0.55, 7.63, 1561.00, 0.84, CMB_to_KBJ_001_2, 4.30, 0.00, 0.00, tripinfo_1500_42, 146.00, 1500_42, 0, 242.06, 1.01, 0.00, 123.06, Car, , 1, 108.00
1707.00, KBJ_to_CMB_002_2, 146.55, 0.05, 15.41, 1648.00, 0.52, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_1500_85, 59.00, 1500_85, 0, 348.78, 1.01, 0.00, 36.52, Motor_Cycle, , 1, 24.00
1708.00, KBJ_to_CMB_002_3, 146.55, -0.20, 16.88, 1650.00, 0.33, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1500_87, 58.00, 1500_87, 0, 399.35, 1.06, 0.00, 33.64, Motor_Cycle, , 1, 21.00
1708.00, KBJ_to_CMB_001_3, 57.78, -0.45, 17.79, 1695.00, 24.74, MRT_to_KB_001.37_3, 5.40, 0.00, 0.00, tripinfo_1500_97, 13.00, 1500_97, 0, 131.53, 1.08, 0.00, 4.95, Van, , 0, 0.00
1709.00, 30093400_1, 127.33, -0.55, 8.00, 1601.00, 0.46, CMB_to_KBJ_002_2, 4.30, 0.00, 0.00, tripinfo_1500_60, 108.00, 1500_60, 0, 285.18, 0.97, 0.00, 81.02, Car, , 2, 61.00
1711.00, KBJ_to_CMB_002_2, 146.55, -0.45, 13.72, 1644.00, 0.02, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1500_80, 67.00, 1500_80, 0, 397.15, 0.86, 0.00, 36.62, Car, , 1, 23.00
1711.00, 30093400_1, 127.33, -0.55, 9.40, 1681.00, 6.41, CMB_to_KBJ_001_2, 4.30, 0.00, 0.00, tripinfo_1500_98, 30.00, 1500_98, 0, 242.06, 1.15, 0.00, 9.36, Car, , 0, 0.00
1712.00, KB_to_MRT_001_1, 44.82, -0.65, 15.94, 1690.00, 0.21, CMB_to_KBJ_003_2, 4.30, 0.00, 0.00, tripinfo_1500_109, 22.00, 1500_109, 0, 299.52, 1.04, 0.00, 4.54, Car, , 0, 0.00
1713.00, KBJ_to_CMB_002_2, 146.55, -0.32, 13.75, 1656.00, 0.69, MRT_to_KB_003_2, 6.35, 0.00, 0.00, tripinfo_1500_89, 57.00, 1500_89, 0, 395.10, 0.99, 0.00, 28.09, Goods_Vehicle, , 1, 14.00
1714.00, KBJ_to_CMB_002_3, 146.55, 0.10, 12.99, 1686.00, 24.00, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1500_91, 28.00, 1500_91, 0, 299.44, 0.83, 0.00, 4.92, 3_Wheeler, , 1, 1.00
1715.00, KBJ_to_CMB_002_2, 146.55, 0.15, 15.57, 1681.00, 0.99, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1500_101, 34.00, 1500_101, 0, 399.35, 0.94, 0.00, 5.85, Motor_Cycle, , 0, 0.00
1716.00, KBJ_to_CMB_002_2, 146.55, 0.15, 11.41, 1663.00, 0.62, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1500_92, 53.00, 1500_92, 0, 399.35, 1.12, 0.00, 29.85, Motor_Cycle, , 2, 10.00
1716.00, KBJ_to_CMB_002_3, 146.55, 0.40, 16.08, 1692.00, 22.28, MRT_to_KB_001.37_4, 5.40, 0.00, 0.00, tripinfo_1500_96, 24.00, 1500_96, 0, 296.69, 0.99, 0.00, 4.72, Van, , 0, 0.00
1718.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.64, 1695.00, 1.93, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1500_113, 23.00, 1500_113, 0, 297.79, 0.96, 0.00, 3.59, Car, , 0, 0.00
1719.00, KBJ_to_CMB_001_2, 57.78, 0.00, 16.15, 1707.00, 0.16, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1500_124, 12.00, 1500_124, 0, 134.83, 0.98, 0.00, 2.96, Motor_Cycle, , 0, 0.00
1722.00, KBJ_to_CMB_002_2, 146.55, 0.75, 11.54, 1647.00, 0.41, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_84, 75.00, 1500_84, 0, 397.15, 1.04, 0.00, 50.09, Car, , 3, 29.00
1723.00, KBJ_to_CMB_002_2, 146.55, -0.05, 13.10, 1695.00, 20.35, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1500_99, 28.00, 1500_99, 0, 299.99, 0.88, 0.00, 5.87, Motor_Cycle, , 0, 0.00
1723.00, KB_to_MRT_002_2, 130.27, -0.45, 17.21, 1704.00, 0.60, CMB_to_KBJ_001_3, 4.30, 0.00, 0.00, tripinfo_1500_117, 19.00, 1500_117, 0, 249.84, 1.09, 0.00, 4.42, Car, , 0, 0.00
1724.00, KBJ_to_CMB_002_3, 146.55, -0.60, 13.15, 1687.00, 1.92, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1500_103, 37.00, 1500_103, 0, 346.58, 1.00, 0.00, 14.39, Car, , 1, 3.00
1728.00, KBJ_to_CMB_002_3, 146.55, -0.60, 13.24, 1691.00, 0.80, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_1500_110, 37.00, 1500_110, 0, 346.58, 0.98, 0.00, 13.88, Car, , 0, 0.00
1728.00, KBJ_to_CMB_001_2, 57.78, 1.00, 15.38, 1705.00, 0.96, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1500_118, 23.00, 1500_118, 0, 233.64, 0.98, 0.00, 6.29, 3_Wheeler, , 0, 0.00
1729.00, KBJ_to_CMB_002_2, 146.55, -1.05, 11.21, 1663.00, 0.61, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1500_93, 66.00, 1500_93, 0, 399.35, 1.03, 0.00, 40.63, Motor_Cycle, , 3, 17.00
1729.00, 30093400_1, 127.33, 1.00, 6.78, 1697.00, 0.65, CMB_to_KBJ_002_2, 2.10, 0.00, 0.00, tripinfo_1500_115, 32.00, 1500_115, 0, 287.38, 1.00, 0.00, 6.20, Motor_Cycle, , 0, 0.00
1730.00, KBJ_to_CMB_002_3, 146.55, -0.60, 12.06, 1687.00, 0.73, MRT_to_KB_003_2, 5.40, 0.00, 0.00, tripinfo_1500_106, 43.00, 1500_106, 0, 396.05, 1.03, 0.00, 17.63, Van, , 0, 0.00
1730.00, KBJ_to_CMB_002_2, 146.55, 0.05, 13.68, 1688.00, 0.13, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1500_107, 42.00, 1500_107, 0, 399.35, 1.01, 0.00, 16.00, Motor_Cycle, , 0, 0.00
1731.00, KBJ_to_CMB_002_3, 146.55, -0.60, 11.55, 1691.00, 0.07, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1500_111, 40.00, 1500_111, 0, 397.15, 1.07, 0.00, 15.95, Car, , 0, 0.00
1732.00, KBJ_to_CMB_002_2, 146.55, -0.45, 13.04, 1686.00, 0.55, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_104, 46.00, 1500_104, 0, 397.15, 0.81, 0.00, 13.50, Car, , 1, 1.00
1732.00, KBJ_to_CMB_001_2, 57.78, 0.50, 17.78, 1713.00, 0.49, MRT_to_KB_003_1, 5.40, 0.00, 0.00, tripinfo_1500_131, 19.00, 1500_131, 0, 230.89, 1.07, 0.00, 4.44, Van, , 0, 0.00
1733.00, KB_to_MRT_002_1, 130.27, 0.00, 13.58, 1560.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.13, 173.00, bus_100/101/400/412/418/428/430/433:1.13, 0, 435.77, 1.00, 40.00, 106.49, bus, , 4, 60.00
1733.00, KBJ_to_CMB_002_2, 146.55, 0.05, 12.90, 1692.00, 0.44, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1500_112, 41.00, 1500_112, 0, 399.35, 0.98, 0.00, 14.58, Motor_Cycle, , 0, 0.00
1733.00, KBJ_to_CMB_002_3, 146.55, -0.60, 12.95, 1706.00, 0.33, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1500_122, 27.00, 1500_122, 0, 297.79, 1.01, 0.00, 8.30, Car, , 0, 0.00
1735.00, KBJ_to_CMB_002_2, 146.55, -0.45, 17.56, 1709.00, 0.51, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1500_126, 26.00, 1500_126, 0, 346.58, 1.06, 0.00, 4.92, Car, , 0, 0.00
1736.00, KBJ_to_CMB_002_3, 146.55, -1.20, 14.24, 1712.00, 0.06, MRT_to_KB_001.37_3, 2.10, 0.00, 0.00, tripinfo_1500_129, 24.00, 1500_129, 0, 299.99, 0.93, 0.00, 3.74, Motor_Cycle, , 0, 0.00
1739.00, KBJ_to_CMB_002_2, 146.55, -0.32, 13.88, 1705.00, 0.01, MRT_to_KB_003_2, 6.35, 0.00, 0.00, tripinfo_1500_121, 34.00, 1500_121, 0, 395.10, 0.97, 0.00, 4.93, Goods_Vehicle, , 0, 0.00
1743.00, KBJ_to_CMB_002_1, 146.55, -0.10, 5.39, 1560.00, 0.00, MRT_to_KB_001_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:0.13, 183.00, bus_100/101/400/412/418/428/430/433:0.13, 0, 338.78, 1.00, 116.00, 45.56, bus, , 1, 1.00
1744.00, 30093400_1, 127.33, 0.00, 7.45, 1713.00, 0.55, CMB_to_KBJ_001_2, 2.65, 0.00, 0.00, tripinfo_1500_130, 31.00, 1500_130, 0, 243.71, 1.00, 0.00, 7.23, 3_Wheeler, , 0, 0.00
1747.00, 30093400_1, 127.33, 1.15, 7.37, 1705.00, 0.85, CMB_to_KBJ_003_2, 2.10, 0.00, 0.00, tripinfo_1500_119, 42.00, 1500_119, 0, 437.99, 1.02, 0.00, 7.45, Motor_Cycle, , 0, 0.00
1749.00, KB_to_MRT_002_1, 130.27, 0.55, 15.01, 1715.00, 0.77, CMB_to_KBJ_003_3, 5.40, 0.00, 0.00, tripinfo_1500_133, 34.00, 1500_133, 0, 442.47, 0.91, 0.00, 4.67, Van, , 0, 0.00
1749.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.41, 1726.00, 0.19, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1500_137, 23.00, 1500_137, 0, 297.79, 1.01, 0.00, 4.10, Car, , 0, 0.00
1751.00, KBJ_to_CMB_001_3, 57.78, 0.45, 16.14, 1729.00, 0.69, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_1500_139, 22.00, 1500_139, 0, 233.64, 0.99, 0.00, 5.32, 3_Wheeler, , 0, 0.00
1752.00, KBJ_to_CMB_001_2, 57.78, 0.00, 14.91, 1739.00, 0.56, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1500_146, 13.00, 1500_146, 0, 134.83, 0.91, 0.00, 3.00, Motor_Cycle, , 0, 0.00
1754.00, KBJ_to_CMB_001_2, 57.78, 0.50, 16.16, 1733.00, 0.02, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_143, 21.00, 1500_143, 0, 231.99, 1.02, 0.00, 4.72, Car, , 0, 0.00
1755.00, 30093400_1, 127.33, 0.25, 7.26, 1707.00, 2.02, CMB_to_KBJ_003_2, 2.65, 0.00, 0.00, tripinfo_1500_120, 48.00, 1500_120, 0, 437.44, 0.87, 0.00, 8.23, 3_Wheeler, , 0, 0.00
1755.00, KBJ_to_CMB_001_4, 57.78, 0.00, 15.96, 1741.00, 0.48, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1500_151, 14.00, 1500_151, 0, 134.28, 0.99, 0.00, 4.47, 3_Wheeler, , 0, 0.00
1756.00, KBJ_to_CMB_002_2, 146.55, -0.45, 12.62, 1720.00, 0.52, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_134, 36.00, 1500_134, 0, 397.15, 0.79, 0.00, 3.50, Car, , 0, 0.00
1756.00, KBJ_to_CMB_002_1, 146.55, -0.70, 16.45, 1732.00, 0.72, MRT_to_KB_001.37_2, 5.40, 0.00, 0.00, tripinfo_1500_142, 24.00, 1500_142, 0, 296.69, 0.99, 0.00, 4.49, Van, , 0, 0.00
1758.00, KBJ_to_CMB_002_2, 146.55, 0.15, 14.93, 1725.00, 0.10, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1500_136, 33.00, 1500_136, 0, 399.35, 0.96, 0.00, 5.37, Motor_Cycle, , 0, 0.00
1758.00, KBJ_to_CMB_002_1, 146.55, 1.50, 15.89, 1728.00, 0.52, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1500_138, 30.00, 1500_138, 0, 348.78, 1.04, 0.00, 7.91, Motor_Cycle, , 0, 0.00
1758.00, KBJ_to_CMB_002_3, 146.55, -0.20, 14.71, 1734.00, 0.05, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1500_144, 24.00, 1500_144, 0, 297.79, 0.92, 0.00, 3.28, Car, , 0, 0.00
1758.00, KBJ_to_CMB_001_2, 57.78, -0.70, 18.39, 1739.00, 0.04, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_147, 19.00, 1500_147, 0, 231.99, 1.13, 0.00, 4.68, Car, , 0, 0.00
1762.00, KBJ_to_CMB_001_2, 57.78, 0.00, 16.07, 1741.00, 0.82, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1500_150, 21.00, 1500_150, 0, 233.64, 1.05, 0.00, 5.25, 3_Wheeler, , 0, 0.00
1770.00, KBJ_to_CMB_002_2, 146.55, 0.00, 15.36, 1746.00, 0.61, MRT_to_KB_001.37_3, 2.10, 0.00, 0.00, tripinfo_1500_154, 24.00, 1500_154, 0, 299.99, 0.96, 0.00, 4.26, Motor_Cycle, , 0, 0.00
1772.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.18, 1740.00, 0.77, MRT_to_KB_003_2, 5.40, 0.00, 0.00, tripinfo_1500_148, 32.00, 1500_148, 0, 396.05, 0.99, 0.00, 5.67, Van, , 0, 0.00
1775.00, KBJ_to_CMB_002_2, 146.55, 0.15, 17.25, 1746.00, 0.81, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1500_153, 29.00, 1500_153, 0, 399.35, 1.09, 0.00, 5.34, Motor_Cycle, , 0, 0.00
1784.00, KBJ_to_CMB_002_2, 146.55, -0.32, 13.76, 1750.00, 0.36, MRT_to_KB_003_1, 6.35, 0.00, 0.00, tripinfo_1500_157, 34.00, 1500_157, 0, 395.10, 0.91, 0.00, 4.24, Goods_Vehicle, , 0, 0.00
1784.00, KBJ_to_CMB_002_1, 146.55, -0.30, 16.04, 1762.00, 0.45, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1500_168, 22.00, 1500_168, 0, 297.79, 1.01, 0.00, 3.72, Car, , 0, 0.00
1787.00, KB_to_MRT_001_1, 44.82, -0.00, 13.13, 1686.00, 0.42, P_to_KBJ_1, 2.65, 0.00, 0.00, tripinfo_1500_105, 101.00, 1500_105, 0, 193.54, 1.06, 0.00, 87.09, 3_Wheeler, , 1, 73.00
1788.00, KB_to_MRT_001_1, 44.82, 0.00, 14.44, 1707.00, 0.63, P_to_KBJ_1, 2.10, 0.00, 0.00, tripinfo_1500_123, 81.00, 1500_123, 0, 194.09, 1.19, 0.00, 68.93, Motor_Cycle, , 1, 55.00
1790.00, KBJ_to_P_2, 128.65, 0.00, 12.32, 1636.00, 0.58, MRT_to_KB_003_3, 2.10, 0.00, 0.00, tripinfo_1500_76, 154.00, 1500_76, 0, 300.38, 0.91, 0.00, 129.85, Motor_Cycle, , 1, 119.00
1790.00, KB_to_MRT_001_1, 44.82, -0.65, 13.89, 1732.00, 0.88, P_to_KBJ_1, 4.30, 0.00, 0.00, tripinfo_1500_141, 58.00, 1500_141, 0, 191.89, 1.09, 0.00, 45.05, Car, , 1, 30.00
1793.00, KBJ_to_P_1, 128.65, -0.10, 13.63, 1506.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_255:0.5, 287.00, bus_255:0.5, 0, 356.77, 1.00, 157.00, 105.77, bus, , 1, 71.00
1793.00, KB_to_MRT_002_2, 130.27, -0.20, 14.32, 1649.00, 0.46, P_to_KBJ_1, 2.65, 0.00, 0.00, tripinfo_1500_86, 144.00, 1500_86, 0, 337.59, 0.88, 0.00, 118.30, 3_Wheeler, , 1, 106.00
1793.00, KBJ_to_P_2, 128.65, 0.00, 11.89, 1761.00, 0.41, MRT_to_KB_001_4, 2.65, 0.00, 0.00, tripinfo_1500_165, 32.00, 1500_165, 0, 249.26, 0.86, 0.00, 10.20, 3_Wheeler, , 0, 0.00
