tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime
157.00, KBJ_to_CMB_001_2, 57.78, -0.00, 14.35, 113.00, 0.33, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_0_45, 44.00, 0_45, 0, 233.64, 0.91, 0.00, 26.05, 3_Wheeler, , 2, 11.00
160.00, KBJ_to_CMB_002_2, 146.55, -1.05, 15.06, 116.00, 0.47, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_0_46, 44.00, 0_46, 0, 299.99, 0.95, 0.00, 23.83, Motor_Cycle, , 1, 14.00
160.00, KBJ_to_CMB_001_2, 57.78, 0.50, 18.21, 143.00, 0.75, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_0_58, 17.00, 0_58, 0, 132.63, 1.12, 0.00, 8.40, Car, , 0, 0.00
162.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.26, 85.00, 0.77, MRT_to_KB_001.37_2, 5.40, 0.00, 0.00, tripinfo_0_33, 77.00, 0_33, 0, 296.69, 0.86, 0.00, 54.54, Van, , 1, 46.00
163.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.13, 84.00, 0.02, MRT_to_KB_001_2, 5.40, 0.00, 0.00, tripinfo_0_32, 79.00, 0_32, 0, 345.48, 0.92, 0.00, 54.87, Van, , 1, 43.00
165.00, 30093400_1, 127.33, -0.75, 8.20, 24.00, 0.46, CMB_to_KBJ_003_2, 2.10, 0.00, 0.00, tripinfo_0_13, 141.00, 0_13, 0, 437.99, 1.02, 0.00, 106.24, Motor_Cycle, , 1, 93.00
165.00, KBJ_to_CMB_002_2, 146.55, -1.25, 10.79, 66.00, 1.25, MRT_to_KB_001.37_3, 2.65, 0.00, 0.00, tripinfo_0_28, 99.00, 0_28, 0, 299.44, 0.68, 0.00, 71.17, 3_Wheeler, , 1, 63.00
165.00, KBJ_to_CMB_001_2, 57.78, -0.00, 16.55, 151.00, 0.21, MRT_to_KB_001.37_2, 2.65, 0.00, 0.00, tripinfo_0_62, 14.00, 0_62, 0, 134.28, 1.01, 0.00, 4.65, 3_Wheeler, , 0, 0.00
166.00, 30093400_1, 127.33, 1.15, 6.98, 76.00, 0.93, CMB_to_KBJ_003_2, 2.10, 0.00, 0.00, tripinfo_0_30, 90.00, 0_30, 0, 437.99, 1.02, 0.00, 55.70, Motor_Cycle, , 1, 40.00
167.00, KBJ_to_CMB_002_3, 146.55, -0.50, 15.21, 96.00, 0.92, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_37, 71.00, 0_37, 0, 398.80, 1.24, 0.00, 46.97, 3_Wheeler, , 1, 28.00
167.00, KBJ_to_CMB_002_2, 146.55, 0.25, 13.83, 117.00, 0.55, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_0_48, 50.00, 0_48, 0, 348.23, 0.91, 0.00, 24.89, 3_Wheeler, , 1, 8.00
169.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.41, 86.00, 0.04, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_34, 83.00, 0_34, 0, 346.58, 1.10, 0.00, 62.24, Car, , 1, 42.00
170.00, KBJ_to_CMB_002_3, 146.55, -0.50, 15.84, 108.00, 0.15, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_41, 62.00, 0_41, 0, 398.80, 1.12, 0.00, 37.34, 3_Wheeler, , 1, 20.00
170.00, KBJ_to_CMB_002_2, 146.55, -1.05, 13.85, 121.00, 1.45, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_49, 49.00, 0_49, 0, 348.78, 0.99, 0.00, 26.27, Motor_Cycle, , 1, 8.00
171.00, 30093400_1, 127.33, -0.42, 8.07, 51.00, 0.15, CMB_to_KBJ_001_2, 6.35, 0.00, 0.00, tripinfo_0_23, 120.00, 0_23, 0, 240.01, 0.98, 0.00, 94.97, Goods_Vehicle, , 1, 81.00
171.00, KBJ_to_CMB_002_2, 146.55, 0.45, 14.42, 116.00, 0.17, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_47, 55.00, 0_47, 0, 398.80, 1.14, 0.00, 30.35, 3_Wheeler, , 1, 6.00
172.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.24, 109.00, 0.94, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_42, 63.00, 0_42, 0, 297.79, 0.90, 0.00, 41.91, Car, , 1, 27.00
173.00, 30093400_1, 127.33, 0.05, 8.33, 82.00, 0.75, CMB_to_KBJ_003_2, 2.65, 0.00, 0.00, tripinfo_0_31, 91.00, 0_31, 0, 437.44, 1.10, 0.00, 57.15, 3_Wheeler, , 1, 37.00
173.00, KBJ_to_CMB_002_2, 146.55, 0.45, 16.33, 108.00, 1.21, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_0_40, 65.00, 0_40, 0, 297.79, 1.10, 0.00, 47.41, Car, , 1, 27.00
173.00, KBJ_to_CMB_002_3, 146.55, 0.00, 15.42, 148.00, 0.24, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_0_60, 25.00, 0_60, 0, 299.44, 0.94, 0.00, 5.31, 3_Wheeler, , 0, 0.00
173.00, KBJ_to_CMB_001_2, 57.78, -0.70, 18.17, 154.00, 0.60, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_0_64, 19.00, 0_64, 0, 231.99, 1.14, 0.00, 4.58, Car, , 0, 0.00
174.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.57, 129.00, 0.54, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_52, 45.00, 0_52, 0, 346.58, 1.06, 0.00, 23.96, Car, , 1, 4.00
176.00, KBJ_to_CMB_002_3, 146.55, -1.20, 16.35, 138.00, 0.52, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_0_55, 38.00, 0_55, 0, 299.99, 1.02, 0.00, 18.99, Motor_Cycle, , 0, 0.00
176.00, KBJ_to_CMB_002_2, 146.55, -0.05, 15.00, 140.00, 0.32, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_56, 36.00, 0_56, 0, 399.35, 1.02, 0.00, 10.57, Motor_Cycle, , 0, 0.00
177.00, 30093400_1, 127.33, 0.00, 7.36, 123.00, 0.31, CMB_to_KBJ_002_2, 2.65, 0.00, 0.00, tripinfo_0_50, 54.00, 0_50, 0, 286.83, 0.92, 0.00, 25.76, 3_Wheeler, , 1, 7.00
177.00, KB_to_MRT_002_2, 130.27, -0.20, 13.76, 155.00, 0.11, CMB_to_KBJ_001_2, 2.10, 0.00, 0.00, tripinfo_0_65, 22.00, 0_65, 0, 252.04, 0.89, 0.00, 4.50, Motor_Cycle, , 0, 0.00
177.00, KBJ_to_CMB_001_4, 57.78, 0.00, 14.53, 164.00, 1.81, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_0_69, 13.00, 0_69, 0, 134.83, 0.90, 0.00, 2.84, Motor_Cycle, , 0, 0.00
178.00, KBJ_to_CMB_002_2, 146.55, 0.95, 15.70, 126.00, 0.12, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_51, 52.00, 0_51, 0, 399.35, 1.02, 0.00, 26.05, Motor_Cycle, , 1, 1.00
179.00, 30093400_1, 127.33, -0.55, 9.28, 132.00, 1.84, CMB_to_KBJ_001_2, 4.30, 0.00, 0.00, tripinfo_0_53, 47.00, 0_53, 0, 242.06, 1.15, 0.00, 26.25, Car, , 1, 6.00
179.00, KBJ_to_CMB_002_3, 146.55, -0.20, 12.54, 148.00, 0.52, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_0_59, 31.00, 0_59, 0, 297.79, 0.79, 0.00, 7.34, Car, , 0, 0.00
179.00, KBJ_to_CMB_002_2, 146.55, 0.15, 15.43, 151.00, 0.06, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_63, 28.00, 0_63, 0, 348.78, 0.98, 0.00, 4.80, Motor_Cycle, , 0, 0.00
179.00, KBJ_to_CMB_001_3, 57.78, -0.45, 13.41, 165.00, 2.21, MRT_to_KB_001.37_3, 5.40, 0.00, 0.00, tripinfo_0_70, 14.00, 0_70, 0, 131.53, 0.83, 0.00, 3.62, Van, , 0, 0.00
181.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.56, 143.00, 0.96, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_0_57, 38.00, 0_57, 0, 397.15, 1.15, 0.00, 14.86, Car, , 0, 0.00
183.00, KBJ_to_CMB_002_1, 146.55, -0.10, 5.76, 0.00, 0.00, MRT_to_KB_001_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:0.0, 183.00, bus_100/101/400/412/418/428/430/433:0.0, 0, 338.78, 1.00, 117.00, 44.55, bus, , 1, 1.00
183.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.21, 157.00, 0.33, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_67, 26.00, 0_67, 0, 346.58, 1.05, 0.00, 4.15, Car, , 0, 0.00
185.00, KBJ_to_CMB_002_2, 146.55, 0.75, 10.98, 156.00, 0.50, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_66, 29.00, 0_66, 0, 346.58, 1.18, 0.00, 10.08, Car, , 0, 0.00
192.00, KB_to_MRT_002_1, 130.27, 0.00, 14.82, 0.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.0, 192.00, bus_100/101/400/412/418/428/430/433:1.0, 0, 435.77, 1.00, 50.00, 115.05, bus, , 3, 68.00
192.00, KBJ_to_CMB_002_1, 146.55, 1.30, 15.48, 161.00, 1.59, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_0_68, 31.00, 0_68, 0, 348.78, 0.95, 0.00, 7.08, Motor_Cycle, , 0, 0.00
195.00, KBJ_to_CMB_002_1, 146.55, 0.00, 15.40, 168.00, 0.96, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_74, 27.00, 0_74, 0, 348.78, 1.01, 0.00, 4.32, Motor_Cycle, , 0, 0.00
195.00, KBJ_to_CMB_001_2, 57.78, 0.50, 14.94, 174.00, 0.52, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_0_78, 21.00, 0_78, 0, 231.99, 0.95, 0.00, 3.60, Car, , 0, 0.00
197.00, KBJ_to_CMB_002_1, 146.55, -0.00, 15.80, 164.00, 0.31, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_71, 33.00, 0_71, 0, 398.80, 1.23, 0.00, 8.16, 3_Wheeler, , 0, 0.00
197.00, KBJ_to_CMB_001_3, 57.78, -0.45, 14.75, 176.00, 0.27, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_0_79, 21.00, 0_79, 0, 231.99, 0.93, 0.00, 3.57, Car, , 0, 0.00
200.00, KBJ_to_CMB_002_1, 146.55, 0.00, 16.27, 178.00, 0.75, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_0_80, 22.00, 0_80, 0, 299.99, 1.07, 0.00, 4.50, Motor_Cycle, , 0, 0.00
201.00, KBJ_to_CMB_002_2, 146.55, -0.45, 13.26, 165.00, 0.23, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_0_72, 36.00, 0_72, 0, 397.15, 0.82, 0.00, 3.96, Car, , 0, 0.00
201.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.23, 177.00, 3.93, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_77, 24.00, 0_77, 0, 297.79, 0.92, 0.00, 3.65, Car, , 0, 0.00
202.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.20, 173.00, 1.98, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_75, 29.00, 0_75, 0, 346.58, 1.25, 0.00, 11.16, Car, , 0, 0.00
207.00, KBJ_to_CMB_001_3, 57.78, -0.45, 14.90, 185.00, 0.24, MRT_to_KB_003_2, 5.40, 0.00, 0.00, tripinfo_0_83, 22.00, 0_83, 0, 230.89, 0.91, 0.00, 4.02, Van, , 0, 0.00
210.00, KBJ_to_CMB_002_1, 146.55, 0.00, 17.80, 185.00, 0.50, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_82, 25.00, 0_82, 0, 348.78, 1.10, 0.00, 4.42, Motor_Cycle, , 0, 0.00
213.00, KBJ_to_CMB_001_3, 57.78, -1.15, 16.89, 191.00, 0.47, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_87, 22.00, 0_87, 0, 234.19, 1.09, 0.00, 6.67, Motor_Cycle, , 0, 0.00
215.00, KBJ_to_CMB_002_1, 146.55, 0.00, 15.17, 184.00, 0.48, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_81, 31.00, 0_81, 0, 399.35, 0.99, 0.00, 4.59, Motor_Cycle, , 0, 0.00
215.00, KBJ_to_CMB_002_2, 146.55, 0.00, 15.83, 187.00, 0.13, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_0_84, 28.00, 0_84, 0, 348.78, 0.97, 0.00, 4.57, Motor_Cycle, , 0, 0.00
216.00, KB_to_MRT_002_2, 130.27, -0.20, 15.76, 194.00, 0.36, CMB_to_KBJ_002_2, 2.10, 0.00, 0.00, tripinfo_0_91, 22.00, 0_91, 0, 295.16, 0.97, 0.00, 3.54, Motor_Cycle, , 0, 0.00
217.00, KBJ_to_CMB_001_3, 57.78, 0.45, 15.68, 195.00, 0.01, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_0_92, 22.00, 0_92, 0, 233.64, 1.00, 0.00, 5.43, 3_Wheeler, , 0, 0.00
220.00, KBJ_to_CMB_002_3, 146.55, 0.00, 15.13, 195.00, 2.27, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_0_89, 25.00, 0_89, 0, 299.99, 0.94, 0.00, 4.59, Motor_Cycle, , 0, 0.00
225.00, KBJ_to_CMB_002_1, 146.55, -0.57, 13.89, 199.00, 0.94, MRT_to_KB_001.37_2, 6.35, 0.00, 0.00, tripinfo_0_94, 26.00, 0_94, 0, 295.74, 1.00, 0.00, 4.40, Goods_Vehicle, , 0, 0.00
226.00, KBJ_to_CMB_001_4, 57.78, 0.00, 14.53, 212.00, 0.90, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_0_100, 14.00, 0_100, 0, 134.28, 0.91, 0.00, 4.15, 3_Wheeler, , 0, 0.00
230.00, KBJ_to_CMB_002_2, 146.55, -0.25, 14.77, 198.00, 0.39, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_93, 32.00, 0_93, 0, 399.35, 0.94, 0.00, 4.46, Motor_Cycle, , 0, 0.00
234.00, KBJ_to_CMB_002_1, 146.55, 0.50, 16.00, 211.00, 0.25, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_0_99, 23.00, 0_99, 0, 297.79, 1.00, 0.00, 4.24, Car, , 0, 0.00
236.00, KBJ_to_CMB_002_1, 146.55, -0.70, 17.25, 209.00, 0.21, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_95, 27.00, 0_95, 0, 346.58, 1.07, 0.00, 5.64, Car, , 0, 0.00
237.00, KB_to_MRT_002_1, 130.27, 0.00, 13.37, 120.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.1, 117.00, bus_100/101/400/412/418/428/430/433:1.1, 0, 435.77, 1.00, 59.00, 31.64, bus, , 0, 0.00
237.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.38, 216.00, 1.62, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_101, 21.00, 0_101, 0, 297.79, 1.09, 0.00, 4.04, Car, , 0, 0.00
240.00, KBJ_to_CMB_002_2, 146.55, -0.45, 12.98, 209.00, 0.19, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_96, 31.00, 0_96, 0, 346.58, 0.82, 0.00, 3.47, Car, , 0, 0.00
242.00, KBJ_to_CMB_002_1, 146.55, 0.00, 16.44, 218.00, 0.17, MRT_to_KB_001.37_2, 2.65, 0.00, 0.00, tripinfo_0_103, 24.00, 0_103, 0, 299.44, 1.03, 0.00, 4.87, 3_Wheeler, , 0, 0.00
248.00, KBJ_to_CMB_002_1, 146.55, 0.00, 16.71, 222.00, 0.63, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_104, 26.00, 0_104, 0, 348.78, 1.05, 0.00, 4.07, Motor_Cycle, , 0, 0.00
251.00, KBJ_to_CMB_002_2, 146.55, -0.45, 14.57, 217.00, 0.26, MRT_to_KB_003_1, 5.40, 0.00, 0.00, tripinfo_0_102, 34.00, 0_102, 0, 396.05, 0.89, 0.00, 4.71, Van, , 0, 0.00
253.00, KBJ_to_P_2, 128.65, 0.50, 15.10, 113.00, 0.62, MRT_to_KB_001.37_5, 5.40, 0.00, 0.00, tripinfo_0_44, 140.00, 0_44, 0, 197.72, 1.10, 0.00, 126.84, Van, , 1, 116.00
257.00, KBJ_to_P_2, 128.65, 0.25, 15.27, 112.00, 0.95, MRT_to_KB_003_3, 2.65, 0.00, 0.00, tripinfo_0_43, 145.00, 0_43, 0, 299.83, 1.11, 0.00, 125.14, 3_Wheeler, , 1, 110.00
259.00, KBJ_to_P_2, 128.65, 0.50, 12.98, 151.00, 0.55, MRT_to_KB_001.37_5, 4.30, 0.00, 0.00, tripinfo_0_61, 108.00, 0_61, 0, 198.82, 1.00, 0.00, 93.30, Car, , 1, 82.00
259.00, KB_to_MRT_001_1, 44.82, -0.65, 15.05, 239.00, 0.56, P_to_KBJ_1, 4.30, 0.00, 0.00, tripinfo_0_108, 20.00, 0_108, 0, 191.89, 0.95, 0.00, 4.64, Car, , 0, 0.00
261.00, KBJ_to_P_2, 128.65, 0.50, 12.66, 190.00, 0.66, MRT_to_KB_001.37_5, 4.30, 0.00, 0.00, tripinfo_0_86, 71.00, 0_86, 0, 198.82, 0.97, 0.00, 56.05, Car, , 1, 43.00
263.00, KBJ_to_P_2, 128.65, 0.00, 15.91, 192.00, 0.77, MRT_to_KB_003_3, 2.65, 0.00, 0.00, tripinfo_0_88, 71.00, 0_88, 0, 299.83, 1.20, 0.00, 52.41, 3_Wheeler, , 1, 32.00
