data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
4200.0, P_to_KBJ_2,71.07,98.77,31.0,49143,dynamic_DQL_vehicle_data
4500.0, CMB_to_KBJ_001_1,11.75,11.75,83.0,49143,dynamic_DQL_vehicle_data
4500.0, CMB_to_KBJ_001_2,19.11,24.83,22.0,49143,dynamic_DQL_vehicle_data
4500.0, CMB_to_KBJ_001_3,5.2,5.2,16.0,49143,dynamic_DQL_vehicle_data
4500.0, CMB_to_KBJ_001_4,3.0,3.0,10.0,49143,dynamic_DQL_vehicle_data
4500.0, MRT_to_KB_001.37_1,0.0,15.16,0.0,49143,dynamic_DQL_vehicle_data
4500.0, MRT_to_KB_001.37_2,8.7,8.7,5.0,49143,dynamic_DQL_vehicle_data
4500.0, MRT_to_KB_001.37_3,3.0,3.0,3.0,49143,dynamic_DQL_vehicle_data
4500.0, MRT_to_KB_001.37_5,38.36,32.51,47.0,49143,dynamic_DQL_vehicle_data
4500.0, P_to_KBJ_1,130.28,101.32,78.0,49143,dynamic_DQL_vehicle_data
4500.0, P_to_KBJ_2,131.93,100.72,116.0,49143,dynamic_DQL_vehicle_data
4800.0, P_to_KBJ_1,129.81,20.96,133.0,49143,dynamic_DQL_vehicle_data
4800.0, P_to_KBJ_2,11.06,103.33,4.0,49143,dynamic_DQL_vehicle_data
5100.0, P_to_KBJ_1,127.81,99.12,128.0,49143,dynamic_DQL_vehicle_data
5100.0, P_to_KBJ_2,129.58,98.88,105.0,49143,dynamic_DQL_vehicle_data
5400.0, P_to_KBJ_1,130.87,102.15,54.0,49143,dynamic_DQL_vehicle_data
5400.0, P_to_KBJ_2,122.25,102.88,1.0,49143,dynamic_DQL_vehicle_data
