tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime
269.00, KBJ_to_CMB_001_4, 57.78, -1.50, 15.24, 185.00, 0.24, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_0_83, 84.00, 0_83, 0, 233.64, 0.95, 0.00, 66.77, 3_Wheeler, , 1, 52.00
269.00, KBJ_to_CMB_001_3, 57.78, -1.05, 17.18, 195.00, 0.01, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_0_92, 74.00, 0_92, 0, 234.19, 1.06, 0.00, 58.04, Motor_Cycle, , 1, 45.00
270.00, KBJ_to_CMB_002_3, 146.55, -0.35, 16.03, 140.00, 0.32, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_56, 130.00, 0_56, 0, 398.80, 0.99, 0.00, 103.18, 3_Wheeler, , 1, 88.00
271.00, 30093400_1, 127.33, 1.25, 9.00, 123.00, 0.31, CMB_to_KBJ_002_2, 2.10, 0.00, 0.00, tripinfo_0_50, 148.00, 0_50, 0, 287.38, 1.20, 0.00, 126.61, Motor_Cycle, , 1, 108.00
271.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.84, 157.00, 0.33, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_67, 114.00, 0_67, 0, 346.58, 0.90, 0.00, 89.15, Car, , 2, 75.00
272.00, 30093400_1, 127.33, -0.55, 8.22, 82.00, 0.75, CMB_to_KBJ_003_2, 4.30, 0.00, 0.00, tripinfo_0_31, 190.00, 0_31, 0, 435.79, 1.09, 0.00, 157.35, Car, , 1, 137.00
272.00, KBJ_to_CMB_002_1, 146.55, -0.00, 15.82, 120.00, 0.45, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_0_49, 152.00, 0_49, 0, 348.23, 1.02, 0.00, 129.87, 3_Wheeler, , 1, 107.00
272.00, KBJ_to_CMB_002_3, 146.55, -1.35, 16.11, 160.00, 0.59, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_0_68, 112.00, 0_68, 0, 348.78, 0.99, 0.00, 89.48, Motor_Cycle, , 1, 74.00
272.00, KBJ_to_CMB_002_3, 146.55, 0.60, 16.78, 177.00, 3.93, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_77, 95.00, 0_77, 0, 297.79, 1.10, 0.00, 78.13, Car, , 1, 65.00
273.00, KBJ_to_CMB_001_2, 57.78, 0.20, 6.09, 154.00, 0.60, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_64, 119.00, 0_64, 0, 233.64, 1.03, 0.00, 103.35, 3_Wheeler, , 1, 77.00
273.00, KBJ_to_CMB_002_2, 146.55, 0.15, 14.00, 173.00, 1.98, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_75, 100.00, 0_75, 0, 348.78, 0.90, 0.00, 75.06, Motor_Cycle, , 1, 64.00
273.00, KB_to_MRT_002_2, 130.27, -0.45, 17.89, 239.00, 0.44, CMB_to_KBJ_003_2, 4.30, 0.00, 0.00, tripinfo_0_109, 34.00, 0_109, 0, 443.57, 1.12, 0.00, 9.79, Car, , 0, 0.00
274.00, KBJ_to_CMB_002_3, 146.55, 0.30, 16.62, 165.00, 0.23, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_0_72, 109.00, 0_72, 0, 398.80, 1.07, 0.00, 83.72, 3_Wheeler, , 1, 67.00
274.00, KBJ_to_CMB_001_4, 57.78, 0.00, 16.49, 260.00, 48.90, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_0_100, 14.00, 0_100, 0, 134.28, 1.04, 0.00, 4.88, 3_Wheeler, , 0, 0.00
275.00, KBJ_to_CMB_002_1, 146.55, 1.30, 14.30, 148.00, 0.52, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_0_59, 127.00, 0_59, 0, 299.99, 0.94, 0.00, 106.99, Motor_Cycle, , 1, 89.00
275.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.46, 178.00, 0.75, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_0_80, 97.00, 0_80, 0, 297.79, 0.95, 0.00, 76.73, Car, , 2, 65.00
276.00, 30093400_1, 127.33, 1.15, 7.16, 131.00, 0.84, CMB_to_KBJ_001_2, 2.10, 0.00, 0.00, tripinfo_0_53, 145.00, 0_53, 0, 244.26, 0.98, 0.00, 120.77, Motor_Cycle, , 1, 107.00
276.00, KBJ_to_CMB_002_2, 146.55, -0.25, 16.14, 185.00, 0.50, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_0_82, 91.00, 0_82, 0, 348.23, 1.02, 0.00, 68.82, 3_Wheeler, , 1, 53.00
276.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.36, 251.00, 58.27, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_89, 25.00, 0_89, 0, 297.79, 1.09, 0.00, 7.20, Car, , 0, 0.00
276.00, KBJ_to_CMB_001_3, 57.78, -0.05, 8.27, 223.00, 0.77, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_105, 53.00, 0_105, 0, 234.19, 1.14, 0.00, 38.69, Motor_Cycle, , 1, 19.00
278.00, KBJ_to_CMB_002_2, 146.55, -0.45, 14.87, 187.00, 0.13, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_84, 91.00, 0_84, 0, 346.58, 0.92, 0.00, 66.89, Car, , 1, 53.00
278.00, 30093400_1, 127.33, -0.55, 8.32, 193.00, 0.01, CMB_to_KBJ_003_2, 5.40, 0.00, 0.00, tripinfo_0_90, 85.00, 0_90, 0, 434.69, 1.02, 0.00, 50.43, Van, , 1, 29.00
279.00, KBJ_to_CMB_001_3, 57.78, 0.45, 8.05, 191.00, 0.47, MRT_to_KB_003_1, 5.40, 0.00, 0.00, tripinfo_0_87, 88.00, 0_87, 0, 230.89, 0.91, 0.00, 70.78, Van, , 1, 45.00
280.00, KBJ_to_CMB_002_3, 146.55, 0.00, 12.46, 253.00, 54.94, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_0_94, 27.00, 0_94, 0, 299.99, 0.84, 0.00, 4.60, Motor_Cycle, , 0, 0.00
280.00, 30093400_1, 127.33, -0.42, 8.22, 210.00, 0.90, CMB_to_KBJ_003_2, 6.35, 0.00, 0.00, tripinfo_0_97, 70.00, 0_97, 0, 433.74, 1.00, 0.00, 31.23, Goods_Vehicle, , 1, 13.00
282.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.44, 209.00, 0.19, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_96, 73.00, 0_96, 0, 346.58, 0.93, 0.00, 48.33, Car, , 1, 39.00
283.00, KBJ_to_CMB_002_3, 146.55, 0.00, 16.08, 258.00, 47.25, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_0_99, 25.00, 0_99, 0, 299.44, 0.98, 0.00, 5.30, 3_Wheeler, , 0, 0.00
283.00, KBJ_to_CMB_001_4, 57.78, -0.40, 12.75, 266.00, 15.21, MRT_to_KB_001.37_4, 5.40, 0.00, 0.00, tripinfo_0_115, 17.00, 0_115, 0, 131.53, 1.00, 0.00, 7.87, Van, , 0, 0.00
284.00, KBJ_to_CMB_002_1, 146.55, 1.00, 16.10, 156.00, 0.50, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_0_66, 128.00, 0_66, 0, 348.23, 1.06, 0.00, 105.55, 3_Wheeler, , 1, 77.00
284.00, KBJ_to_CMB_002_2, 146.55, -0.05, 17.64, 198.00, 0.39, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_93, 86.00, 0_93, 0, 399.35, 1.06, 0.00, 61.25, Motor_Cycle, , 1, 41.00
284.00, KBJ_to_CMB_001_4, 57.78, 0.00, 13.91, 268.00, 1.00, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_0_122, 16.00, 0_122, 0, 134.83, 0.94, 0.00, 6.50, Motor_Cycle, , 0, 0.00
