data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
4500.0, CMB_to_KBJ_001_3,28.23,20.0,101.0,64607,static_vehicle_data
4500.0, CMB_to_KBJ_001_4,28.31,22.61,88.0,64607,static_vehicle_data
4500.0, MRT_to_KB_001_3,3.56,3.56,10.0,64607,static_vehicle_data
4500.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,64607,static_vehicle_data
4500.0, MRT_to_KB_001.37_2,44.11,31.96,80.0,64607,static_vehicle_data
4500.0, MRT_to_KB_001.37_3,41.61,35.31,81.0,64607,static_vehicle_data
4500.0, MRT_to_KB_001.37_4,44.96,31.66,85.0,64607,static_vehicle_data
4500.0, MRT_to_KB_001.37_5,5.2,5.2,5.0,64607,static_vehicle_data
4500.0, P_to_KBJ_1,3.55,3.55,14.0,64607,static_vehicle_data
4500.0, P_to_KBJ_2,130.63,104.47,145.0,64607,static_vehicle_data
0.0, MRT_to_KB_001_1,0.0,27.56,0.0,11332,static_vehicle_data
300.0, CMB_to_KBJ_001_1,10.9,10.9,14.0,11332,static_vehicle_data
300.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,11332,static_vehicle_data
300.0, MRT_to_KB_001.37_5,8.7,8.7,102.0,11332,static_vehicle_data
300.0, P_to_KBJ_1,5.2,5.2,47.0,11332,static_vehicle_data
300.0, P_to_KBJ_2,19.1,19.1,40.0,11332,static_vehicle_data
600.0, CMB_to_KBJ_001_2,6.35,6.35,32.0,11332,static_vehicle_data
600.0, CMB_to_KBJ_001_3,5.2,5.2,25.0,11332,static_vehicle_data
600.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,11332,static_vehicle_data
600.0, MRT_to_KB_001_1,0.0,27.56,0.0,11332,static_vehicle_data
600.0, P_to_KBJ_2,11.75,11.75,104.0,11332,static_vehicle_data
900.0, :J1_0_2,2.74,2.74,1.0,11332,static_vehicle_data
900.0, CMB_to_KBJ_001_1,5.5,5.5,75.0,11332,static_vehicle_data
900.0, CMB_to_KBJ_001_2,20.55,20.55,102.0,11332,static_vehicle_data
900.0, CMB_to_KBJ_001_3,8.7,8.7,94.0,11332,static_vehicle_data
900.0, CMB_to_KBJ_001_4,3.0,3.0,43.0,11332,static_vehicle_data
900.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,11332,static_vehicle_data
900.0, MRT_to_KB_001.37_2,39.11,32.81,64.0,11332,static_vehicle_data
900.0, MRT_to_KB_001.37_3,42.71,31.31,61.0,11332,static_vehicle_data
900.0, MRT_to_KB_001.37_4,38.51,32.81,50.0,11332,static_vehicle_data
900.0, P_to_KBJ_1,5.21,5.21,2.0,11332,static_vehicle_data
1200.0, :J1_0_1,19.25,16.74,47.0,11332,static_vehicle_data
1200.0, :J1_0_2,20.54,14.84,68.0,11332,static_vehicle_data
1200.0, CMB_to_KBJ_001_2,0.0,11.96,0.0,11332,static_vehicle_data
1200.0, KBJ_to_CMB_001_1,0.0,24.97,0.0,11332,static_vehicle_data
1200.0, MRT_to_KB_001_1,0.0,27.56,0.0,11332,static_vehicle_data
1200.0, MRT_to_KB_001_3,10.82,10.82,9.0,11332,static_vehicle_data
1200.0, MRT_to_KB_001.37_2,44.71,31.26,81.0,11332,static_vehicle_data
1200.0, MRT_to_KB_001.37_3,42.81,30.95,81.0,11332,static_vehicle_data
1200.0, MRT_to_KB_001.37_4,42.11,29.68,84.0,11332,static_vehicle_data
1200.0, MRT_to_KB_001.37_5,5.2,5.2,59.0,11332,static_vehicle_data
1200.0, P_to_KBJ_1,10.9,10.9,46.0,11332,static_vehicle_data
1500.0, KBJ_to_CMB_002_1,0.0,33.29,0.0,11332,static_vehicle_data
1500.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,11332,static_vehicle_data
1500.0, MRT_to_KB_001.37_5,11.05,11.05,129.0,11332,static_vehicle_data
1500.0, P_to_KBJ_1,9.25,9.25,100.0,11332,static_vehicle_data
1500.0, P_to_KBJ_2,14.1,14.1,45.0,11332,static_vehicle_data
1800.0, CMB_to_KBJ_001_1,11.05,11.05,74.0,11332,static_vehicle_data
1800.0, CMB_to_KBJ_001_2,15.35,15.35,40.0,11332,static_vehicle_data
1800.0, CMB_to_KBJ_001_3,3.55,3.55,18.0,11332,static_vehicle_data
1800.0, CMB_to_KBJ_001_4,5.2,5.2,10.0,11332,static_vehicle_data
1800.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,11332,static_vehicle_data
1800.0, MRT_to_KB_001_1,0.0,27.56,0.0,11332,static_vehicle_data
1800.0, MRT_to_KB_001.37_2,3.0,3.0,12.0,11332,static_vehicle_data
1800.0, MRT_to_KB_001.37_3,3.55,6.2,10.0,11332,static_vehicle_data
1800.0, MRT_to_KB_001.37_4,3.0,6.36,10.0,11332,static_vehicle_data
1800.0, P_to_KBJ_2,56.01,56.01,106.0,11332,static_vehicle_data
2100.0, :J1_0_2,6.85,12.42,2.0,11332,static_vehicle_data
2100.0, :J37_0_0,9.11,9.11,45.0,11332,static_vehicle_data
2100.0, CMB_to_KBJ_001_1,31.36,25.66,152.0,11332,static_vehicle_data
2100.0, CMB_to_KBJ_001_2,25.0,25.0,101.0,11332,static_vehicle_data
2100.0, CMB_to_KBJ_001_3,11.3,11.3,86.0,11332,static_vehicle_data
2100.0, CMB_to_KBJ_001_4,5.2,5.2,57.0,11332,static_vehicle_data
2100.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,11332,static_vehicle_data
2100.0, MRT_to_KB_001.37_2,40.91,35.06,73.0,11332,static_vehicle_data
2100.0, MRT_to_KB_001.37_3,43.61,32.51,70.0,11332,static_vehicle_data
2100.0, MRT_to_KB_001.37_4,41.56,35.86,65.0,11332,static_vehicle_data
2100.0, P_to_KBJ_2,79.27,79.27,56.0,11332,static_vehicle_data
2400.0, :J1_0_1,24.3,12.89,27.0,11332,static_vehicle_data
2400.0, :J1_0_2,21.1,18.59,24.0,11332,static_vehicle_data
2400.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,11332,static_vehicle_data
2400.0, MRT_to_KB_001_1,0.0,27.56,0.0,11332,static_vehicle_data
2400.0, MRT_to_KB_001_3,9.49,9.49,1.0,11332,static_vehicle_data
2400.0, MRT_to_KB_001.37_2,0.0,29.92,0.0,11332,static_vehicle_data
2400.0, MRT_to_KB_001.37_5,16.3,16.3,60.0,11332,static_vehicle_data
2400.0, P_to_KBJ_1,3.0,3.0,50.0,11332,static_vehicle_data
2400.0, P_to_KBJ_2,5.2,5.2,6.0,11332,static_vehicle_data
2700.0, CMB_to_KBJ_001_1,5.5,5.5,13.0,11332,static_vehicle_data
2700.0, KBJ_to_CMB_002_1,0.0,33.25,0.0,11332,static_vehicle_data
2700.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,11332,static_vehicle_data
2700.0, MRT_to_KB_001.37_5,17.06,17.06,126.0,11332,static_vehicle_data
2700.0, P_to_KBJ_2,9.71,13.42,38.0,11332,static_vehicle_data
3000.0, CMB_to_KBJ_001_1,24.96,22.46,101.0,11332,static_vehicle_data
3000.0, CMB_to_KBJ_001_2,6.3,6.3,43.0,11332,static_vehicle_data
3000.0, CMB_to_KBJ_001_3,7.25,7.25,38.0,11332,static_vehicle_data
3000.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,11332,static_vehicle_data
3000.0, MRT_to_KB_001_1,0.0,27.56,0.0,11332,static_vehicle_data
3000.0, MRT_to_KB_001.37_2,14.5,14.5,15.0,11332,static_vehicle_data
3000.0, MRT_to_KB_001.37_3,20.66,20.66,16.0,11332,static_vehicle_data
3000.0, MRT_to_KB_001.37_4,21.71,27.63,18.0,11332,static_vehicle_data
3000.0, P_to_KBJ_2,73.47,73.47,126.0,11332,static_vehicle_data
