tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime
1913.00, KBJ_to_CMB_001_4, 57.78, 0.00, 14.75, 1890.00, 0.74, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_1800_64, 23.00, 1800_64, 0, 225.30, 0.90, 0.00, 4.62, 3_Wheeler, , 0, 0.00
1921.00, KB_to_MRT_001_2, 44.82, -0.25, 15.70, 1759.00, 0.96, CMB_to_KBJ_003_3, 2.65, 0.00, 0.00, tripinfo_1500_162, 162.00, 1500_162, 0, 301.17, 1.01, 0.00, 143.61, 3_Wheeler, , 1, 132.00
1921.00, KBJ_to_CMB_001_3, 57.78, -0.45, 16.28, 1781.00, 0.14, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1500_175, 140.00, 1500_175, 0, 132.63, 0.99, 0.00, 130.86, Car, , 1, 122.00
1922.00, KBJ_to_CMB_001_4, 57.78, 0.00, 15.27, 1782.00, 0.83, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1500_176, 140.00, 1500_176, 0, 134.28, 0.97, 0.00, 130.37, 3_Wheeler, , 1, 120.00
1922.00, KB_to_MRT_001_2, 44.82, -0.45, 16.58, 1801.00, 0.03, CMB_to_KBJ_003_2, 4.30, 0.00, 0.00, tripinfo_1800_0, 121.00, 1800_0, 0, 299.52, 1.08, 0.00, 104.31, Car, , 2, 87.00
1923.00, KBJ_to_CMB_001_3, 57.78, -0.45, 14.56, 1792.00, 1.34, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1500_181, 131.00, 1500_181, 0, 132.63, 0.93, 0.00, 120.96, Car, , 1, 113.00
1923.00, KBJ_to_CMB_001_2, 57.78, 0.30, 18.46, 1806.00, 0.24, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1800_6, 117.00, 1800_6, 0, 234.19, 1.13, 0.00, 102.50, Motor_Cycle, , 1, 91.00
1924.00, KB_to_MRT_001_3, 44.82, -0.85, 14.27, 1812.00, 0.47, CMB_to_KBJ_003_3, 2.10, 0.00, 0.00, tripinfo_1800_9, 112.00, 1800_9, 0, 301.72, 0.95, 0.00, 92.43, Motor_Cycle, , 1, 80.00
1926.00, KBJ_to_CMB_001_2, 57.78, -0.70, 18.59, 1830.00, 0.25, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1800_25, 96.00, 1800_25, 0, 132.63, 1.24, 0.00, 88.96, Car, , 1, 77.00
1927.00, KB_to_MRT_001_3, 44.82, 0.25, 13.72, 1912.00, 0.35, CMB_to_KBJ_001_4, 2.65, 0.00, 0.00, tripinfo_1800_79, 15.00, 1800_79, 0, 107.44, 0.86, 0.00, 7.23, 3_Wheeler, , 0, 0.00
1929.00, KB_to_MRT_002_1, 130.27, -0.65, 16.67, 1754.00, 0.57, CMB_to_KBJ_001_2, 4.30, 0.00, 0.00, tripinfo_1500_159, 175.00, 1500_159, 0, 249.84, 1.03, 0.00, 159.87, Car, , 1, 150.00
1930.00, KBJ_to_P_1, 128.65, 0.50, 11.03, 1713.00, 0.28, CMB_to_KBJ_002_1, 5.40, 0.00, 0.00, tripinfo_1500_132, 217.00, 1500_132, 0, 212.86, 0.81, 0.00, 197.36, Van, , 1, 187.00
1930.00, KBJ_to_CMB_001_4, 57.78, -0.60, 14.98, 1805.00, 2.20, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1800_2, 125.00, 1800_2, 0, 132.63, 0.95, 0.00, 115.84, Car, , 2, 104.00
1931.00, KBJ_to_P_1, 128.65, 0.50, 12.22, 1745.00, 0.55, CMB_to_KBJ_002_1, 4.30, 0.00, 0.00, tripinfo_1500_152, 186.00, 1500_152, 0, 213.96, 0.95, 0.00, 169.96, Car, , 1, 157.00
1931.00, KBJ_to_CMB_002_1, 146.55, 0.30, 16.49, 1780.00, 0.39, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1500_174, 151.00, 1500_174, 0, 299.99, 1.01, 0.00, 132.34, Motor_Cycle, , 1, 124.00
1932.00, KB_to_MRT_002_3, 130.27, 0.00, 16.03, 1784.00, 0.92, CMB_to_KBJ_001_4, 2.65, 0.00, 0.00, tripinfo_1500_177, 148.00, 1500_177, 0, 251.49, 0.99, 0.00, 131.92, 3_Wheeler, , 1, 120.00
1932.00, KBJ_to_CMB_002_1, 146.55, -1.30, 15.44, 1791.00, 0.54, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1500_180, 141.00, 1500_180, 0, 348.78, 0.96, 0.00, 117.78, Motor_Cycle, , 1, 107.00
1932.00, KBJ_to_CMB_001_3, 57.78, 0.05, 15.33, 1813.00, 0.05, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1800_12, 119.00, 1800_12, 0, 234.19, 1.00, 0.00, 102.46, Motor_Cycle, , 1, 91.00
1933.00, KBJ_to_P_1, 128.65, -0.70, 13.35, 1752.00, 0.90, CMB_to_KBJ_002_1, 4.30, 0.00, 0.00, tripinfo_1500_158, 181.00, 1500_158, 0, 213.96, 0.98, 0.00, 164.46, Car, , 1, 152.00
1933.00, KBJ_to_CMB_002_2, 146.55, -0.45, 18.31, 1795.00, 0.64, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_1500_183, 138.00, 1500_183, 0, 346.58, 1.14, 0.00, 118.41, Car, , 1, 107.00
1933.00, KBJ_to_CMB_001_3, 57.78, -0.45, 16.24, 1818.00, 0.43, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1800_13, 115.00, 1800_13, 0, 231.99, 0.98, 0.00, 98.80, Car, , 1, 87.00
1934.00, KBJ_to_P_1, 128.65, -0.70, 12.96, 1764.00, 0.41, CMB_to_KBJ_003_1, 4.30, 0.00, 0.00, tripinfo_1500_169, 170.00, 1500_169, 0, 364.57, 0.95, 0.00, 144.09, Car, , 1, 132.00
1934.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.96, 1786.00, 0.74, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1500_178, 148.00, 1500_178, 0, 346.58, 0.97, 0.00, 124.68, Car, , 2, 113.00
1934.00, KBJ_to_CMB_002_1, 146.55, -0.70, 19.12, 1822.00, 3.31, MRT_to_KB_001.37_2, 5.40, 0.00, 0.00, tripinfo_1800_14, 112.00, 1800_14, 0, 296.69, 1.16, 0.00, 95.87, Van, , 1, 83.00
1934.00, KBJ_to_CMB_001_4, 57.78, -0.47, 13.83, 1825.00, 0.35, MRT_to_KB_001.37_4, 6.35, 0.00, 0.00, tripinfo_1800_20, 109.00, 1800_20, 0, 130.58, 0.92, 0.00, 98.82, Goods_Vehicle, , 1, 90.00
1934.00, KBJ_to_CMB_002_1, 146.55, 1.30, 17.39, 1827.00, 1.56, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1800_21, 107.00, 1800_21, 0, 348.78, 1.14, 0.00, 86.73, Motor_Cycle, , 2, 67.00
1934.00, KBJ_to_CMB_001_2, 57.78, 0.30, 15.12, 1846.00, 0.99, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1800_36, 88.00, 1800_36, 0, 234.19, 1.16, 0.00, 73.95, Motor_Cycle, , 3, 50.00
1935.00, KBJ_to_CMB_002_3, 146.55, 0.10, 15.83, 1789.00, 0.10, MRT_to_KB_001_3, 2.65, 0.00, 0.00, tripinfo_1500_179, 146.00, 1500_179, 0, 348.23, 1.11, 0.00, 124.67, 3_Wheeler, , 1, 111.00
1935.00, KB_to_MRT_002_3, 130.27, 0.25, 15.84, 1845.00, 0.76, CMB_to_KBJ_003_2, 2.65, 0.00, 0.00, tripinfo_1800_34, 90.00, 1800_34, 0, 445.22, 1.09, 0.00, 62.62, 3_Wheeler, , 2, 41.00
1936.00, KBJ_to_P_1, 128.65, -0.70, 14.87, 1862.00, 0.29, CMB_to_KBJ_003_1, 4.30, 0.00, 0.00, tripinfo_1800_48, 74.00, 1800_48, 0, 364.57, 1.10, 0.00, 50.92, Car, , 1, 36.00
1937.00, KBJ_to_CMB_001_3, 57.78, -0.45, 16.69, 1822.00, 0.62, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1800_17, 115.00, 1800_17, 0, 231.99, 1.02, 0.00, 99.06, Car, , 1, 81.00
1937.00, KBJ_to_CMB_002_1, 146.55, -0.70, 17.75, 1830.00, 0.58, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1800_23, 107.00, 1800_23, 0, 397.15, 1.12, 0.00, 83.52, Car, , 2, 69.00
1938.00, KBJ_to_CMB_002_2, 146.55, -0.45, 14.99, 1796.00, 0.81, MRT_to_KB_001_2, 5.40, 0.00, 0.00, tripinfo_1500_184, 142.00, 1500_184, 0, 345.48, 0.92, 0.00, 117.55, Van, , 1, 106.00
1939.00, 30093400_1, 127.33, -0.55, 8.18, 1756.00, 0.83, CMB_to_KBJ_003_2, 4.30, 0.00, 0.00, tripinfo_1500_160, 183.00, 1500_160, 0, 435.79, 1.06, 0.00, 150.38, Car, , 1, 137.00
1939.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.20, 1796.00, 0.00, MRT_to_KB_001.37_4, 5.40, 0.00, 0.00, tripinfo_1500_185, 143.00, 1500_185, 0, 296.69, 0.87, 0.00, 121.04, Van, , 1, 110.00
1939.00, KBJ_to_CMB_002_2, 146.55, 0.45, 16.16, 1804.00, 0.69, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_1800_3, 135.00, 1800_3, 0, 348.23, 1.09, 0.00, 113.38, 3_Wheeler, , 1, 100.00
1940.00, KBJ_to_CMB_002_3, 146.55, 0.00, 15.11, 1805.00, 1.36, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_1800_5, 135.00, 1800_5, 0, 299.99, 0.91, 0.00, 114.27, Motor_Cycle, , 1, 103.00
1940.00, KBJ_to_CMB_001_3, 57.78, 0.75, 12.33, 1831.00, 0.69, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_1800_26, 109.00, 1800_26, 0, 233.64, 0.77, 0.00, 88.11, 3_Wheeler, , 1, 75.00
1940.00, KBJ_to_CMB_002_1, 146.55, 0.50, 16.27, 1841.00, 1.48, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1800_32, 99.00, 1800_32, 0, 297.79, 1.00, 0.00, 79.75, Car, , 2, 66.00
1940.00, KB_to_MRT_002_2, 130.27, 0.25, 16.31, 1868.00, 0.62, CMB_to_KBJ_002_2, 2.65, 0.00, 0.00, tripinfo_1800_51, 72.00, 1800_51, 0, 294.61, 1.04, 0.00, 53.64, 3_Wheeler, , 2, 32.00
1941.00, KBJ_to_CMB_002_3, 146.55, -0.20, 16.73, 1807.00, 0.72, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_1800_7, 134.00, 1800_7, 0, 348.78, 1.24, 0.00, 116.05, Motor_Cycle, , 1, 101.00
1941.00, KBJ_to_CMB_002_2, 146.55, 0.45, 16.00, 1813.00, 0.50, MRT_to_KB_001_3, 2.65, 0.00, 0.00, tripinfo_1800_10, 128.00, 1800_10, 0, 348.23, 1.09, 0.00, 105.77, 3_Wheeler, , 1, 93.00
1941.00, KBJ_to_CMB_001_4, 57.78, -0.60, 17.83, 1927.00, 78.98, MRT_to_KB_001.37_4, 5.40, 0.00, 0.00, tripinfo_1800_38, 14.00, 1800_38, 0, 131.53, 1.15, 0.00, 5.88, Van, , 0, 0.00
1942.00, KBJ_to_CMB_002_1, 146.55, 0.30, 15.48, 1840.00, 0.79, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1800_31, 102.00, 1800_31, 0, 348.78, 0.97, 0.00, 78.95, Motor_Cycle, , 2, 63.00
1943.00, KBJ_to_CMB_001_3, 57.78, 1.45, 15.16, 1857.00, 0.59, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1800_43, 86.00, 1800_43, 0, 233.64, 1.13, 0.00, 70.84, 3_Wheeler, , 1, 50.00
1944.00, KBJ_to_CMB_002_1, 146.55, -1.30, 16.64, 1847.00, 1.95, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1800_37, 97.00, 1800_37, 0, 299.99, 1.02, 0.00, 77.85, Motor_Cycle, , 2, 61.00
1945.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.32, 1820.00, 0.54, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1800_15, 125.00, 1800_15, 0, 397.15, 1.08, 0.00, 100.61, Car, , 1, 84.00
1945.00, KBJ_to_CMB_002_2, 146.55, -0.25, 16.11, 1842.00, 0.87, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1800_33, 103.00, 1800_33, 0, 398.80, 1.02, 0.00, 77.38, 3_Wheeler, , 3, 54.00
1946.00, 30093400_1, 127.33, -0.55, 6.62, 1777.00, 0.75, CMB_to_KBJ_001_2, 4.30, 0.00, 0.00, tripinfo_1500_173, 169.00, 1500_173, 0, 242.06, 0.84, 0.00, 141.15, Car, , 1, 131.00
1948.00, 30093400_1, 127.33, -0.05, 7.72, 1793.00, 0.95, CMB_to_KBJ_002_2, 2.65, 0.00, 0.00, tripinfo_1500_182, 155.00, 1500_182, 0, 286.83, 1.00, 0.00, 128.90, 3_Wheeler, , 1, 112.00
1949.00, KBJ_to_P_2, 128.65, 0.00, 12.51, 1907.00, 0.35, CMB_to_KBJ_002_1, 2.65, 0.00, 0.00, tripinfo_1800_75, 42.00, 1800_75, 0, 215.61, 0.92, 0.00, 24.24, 3_Wheeler, , 1, 3.00
1949.00, KBJ_to_CMB_001_2, 57.78, -0.70, 9.94, 1911.00, 0.62, MRT_to_KB_003_1, 5.40, 0.00, 0.00, tripinfo_1800_77, 38.00, 1800_77, 0, 230.89, 0.95, 0.00, 21.54, Van, , 1, 4.00
1950.00, 30093400_1, 127.33, 1.15, 7.95, 1800.00, 0.86, CMB_to_KBJ_002_2, 2.10, 0.00, 0.00, tripinfo_1500_186, 150.00, 1500_186, 0, 287.38, 1.12, 0.00, 126.40, Motor_Cycle, , 1, 106.00
1950.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.88, 1822.00, 0.37, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1800_18, 128.00, 1800_18, 0, 397.15, 0.91, 0.00, 99.41, Car, , 1, 81.00
1950.00, KBJ_to_P_2, 128.65, 0.50, 14.29, 1926.00, 87.57, CMB_to_KBJ_001_1, 4.30, 0.00, 0.00, tripinfo_1800_30, 24.00, 1800_30, 0, 170.84, 1.25, 0.00, 13.16, Car, , 1, 1.00
1950.00, KBJ_to_CMB_001_3, 57.78, -0.25, 9.72, 1881.00, 0.05, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_1800_59, 69.00, 1800_59, 0, 233.64, 1.09, 0.00, 53.74, 3_Wheeler, , 1, 31.00
1952.00, KBJ_to_P_2, 128.65, 0.50, 12.73, 1929.00, 75.77, CMB_to_KBJ_001_1, 4.30, 0.00, 0.00, tripinfo_1800_41, 23.00, 1800_41, 0, 170.84, 0.93, 0.00, 8.51, Car, , 0, 0.00
1952.00, 30093400_1, 127.33, -0.75, 6.92, 1874.00, 1.64, CMB_to_KBJ_002_2, 2.10, 0.00, 0.00, tripinfo_1800_53, 78.00, 1800_53, 0, 287.38, 0.96, 0.00, 51.05, Motor_Cycle, , 1, 34.00
1953.00, KBJ_to_CMB_001_2, 57.78, -0.70, 12.54, 1936.00, 63.79, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1800_52, 17.00, 1800_52, 0, 132.63, 1.07, 0.00, 8.39, Car, , 0, 0.00
1953.00, KBJ_to_CMB_001_3, 57.78, 0.75, 10.59, 1895.00, 0.38, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_1800_67, 58.00, 1800_67, 0, 233.64, 1.15, 0.00, 43.14, 3_Wheeler, , 1, 21.00
1953.00, KBJ_to_CMB_001_3, 57.78, -1.45, 12.28, 1928.00, 0.17, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1800_88, 25.00, 1800_88, 0, 234.19, 1.04, 0.00, 9.24, Motor_Cycle, , 0, 0.00
1954.00, KBJ_to_CMB_002_2, 146.55, 0.75, 13.22, 1845.00, 0.33, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_1800_35, 109.00, 1800_35, 0, 398.80, 0.84, 0.00, 77.59, 3_Wheeler, , 1, 64.00
1954.00, KBJ_to_CMB_002_3, 146.55, 0.30, 15.77, 1929.00, 70.61, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1800_44, 25.00, 1800_44, 0, 299.44, 1.23, 0.00, 6.36, 3_Wheeler, , 0, 0.00
1954.00, 30093400_1, 127.33, -1.15, 6.54, 1921.00, 33.15, CMB_to_KBJ_001_2, 2.10, 0.00, 0.00, tripinfo_1800_61, 33.00, 1800_61, 0, 244.26, 0.97, 0.00, 8.96, Motor_Cycle, , 0, 0.00
1954.00, KBJ_to_CMB_001_3, 57.78, 1.05, 11.67, 1906.00, 0.02, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1800_73, 48.00, 1800_73, 0, 234.19, 1.06, 0.00, 32.87, Motor_Cycle, , 1, 13.00
1955.00, KBJ_to_CMB_002_2, 146.55, 0.45, 15.62, 1865.00, 0.44, MRT_to_KB_001_3, 2.65, 0.00, 0.00, tripinfo_1800_50, 90.00, 1800_50, 0, 348.23, 0.96, 0.00, 66.67, 3_Wheeler, , 1, 49.00
1956.00, KBJ_to_CMB_002_3, 146.55, -0.60, 16.16, 1932.00, 72.76, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1800_45, 24.00, 1800_45, 0, 297.79, 1.02, 0.00, 5.22, Car, , 0, 0.00
1956.00, 30093400_1, 127.33, -0.55, 8.14, 1919.00, 54.95, CMB_to_KBJ_001_2, 5.40, 0.00, 0.00, tripinfo_1800_49, 37.00, 1800_49, 0, 240.96, 1.02, 0.00, 13.49, Van, , 0, 0.00
1956.00, KBJ_to_CMB_001_2, 57.78, 0.20, 12.81, 1941.00, 49.32, MRT_to_KB_001.37_2, 2.65, 0.00, 0.00, tripinfo_1800_65, 15.00, 1800_65, 0, 134.28, 0.91, 0.00, 5.22, 3_Wheeler, , 0, 0.00
1957.00, KBJ_to_CMB_001_4, 57.78, -0.47, 13.83, 1943.00, 45.60, MRT_to_KB_001.37_4, 6.35, 0.00, 0.00, tripinfo_1800_68, 14.00, 1800_68, 0, 130.58, 0.92, 0.00, 4.37, Goods_Vehicle, , 0, 0.00
1957.00, KBJ_to_P_2, 128.65, 0.50, 13.92, 1918.00, 0.54, CMB_to_KBJ_003_1, 4.30, 0.00, 0.00, tripinfo_1800_82, 39.00, 1800_82, 0, 364.57, 1.05, 0.00, 15.07, Car, , 0, 0.00
1958.00, KBJ_to_CMB_002_2, 146.55, -0.05, 15.74, 1889.00, 0.37, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1800_62, 69.00, 1800_62, 0, 398.80, 1.10, 0.00, 43.73, 3_Wheeler, , 1, 23.00
1958.00, KBJ_to_CMB_001_3, 57.78, -0.45, 18.15, 1939.00, 0.53, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1800_99, 19.00, 1800_99, 0, 231.99, 1.13, 0.00, 4.65, Car, , 0, 0.00
1959.00, KBJ_to_CMB_001_4, 57.78, 0.00, 16.88, 1946.00, 25.55, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_1800_84, 13.00, 1800_84, 0, 134.83, 1.02, 0.00, 3.88, Motor_Cycle, , 0, 0.00
1960.00, KBJ_to_CMB_002_2, 146.55, -0.45, 13.85, 1877.00, 0.60, MRT_to_KB_003_1, 5.40, 0.00, 0.00, tripinfo_1800_56, 83.00, 1800_56, 0, 396.05, 1.10, 0.00, 59.12, Van, , 1, 35.00
1960.00, KBJ_to_CMB_001_2, 57.78, -0.70, 12.90, 1937.00, 0.69, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1800_95, 23.00, 1800_95, 0, 231.99, 0.82, 0.00, 3.40, Car, , 0, 0.00
1961.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.82, 1936.00, 75.26, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1800_46, 25.00, 1800_46, 0, 297.79, 0.91, 0.00, 3.92, Car, , 0, 0.00
1961.00, KBJ_to_CMB_002_2, 146.55, -0.15, 11.31, 1899.00, 0.92, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1800_69, 62.00, 1800_69, 0, 348.78, 0.92, 0.00, 37.85, Motor_Cycle, , 1, 18.00
1962.00, KBJ_to_CMB_002_3, 146.55, -0.90, 16.23, 1889.00, 0.04, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_1800_63, 73.00, 1800_63, 0, 398.80, 1.06, 0.00, 47.92, 3_Wheeler, , 1, 24.00
1962.00, KBJ_to_CMB_001_4, 57.78, -0.60, 17.04, 1950.00, 25.15, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1800_87, 12.00, 1800_87, 0, 132.63, 1.03, 0.00, 3.73, Car, , 0, 0.00
1963.00, KBJ_to_CMB_001_3, 57.78, 0.00, 15.98, 1950.00, 15.42, MRT_to_KB_001.37_3, 2.10, 0.00, 0.00, tripinfo_1800_93, 13.00, 1800_93, 0, 134.83, 1.06, 0.00, 4.30, Motor_Cycle, , 0, 0.00
1964.00, KBJ_to_CMB_002_3, 146.55, 0.30, 16.09, 1940.00, 54.23, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_1800_60, 24.00, 1800_60, 0, 299.44, 0.99, 0.00, 4.39, 3_Wheeler, , 0, 0.00
1965.00, KBJ_to_CMB_001_4, 57.78, -0.20, 17.74, 1952.00, 13.56, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1800_98, 13.00, 1800_98, 0, 132.63, 1.10, 0.00, 4.89, Car, , 1, 1.00
1965.00, KBJ_to_CMB_001_3, 57.78, -0.45, 16.31, 1952.00, 5.64, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1800_103, 13.00, 1800_103, 0, 132.63, 1.02, 0.00, 4.19, Car, , 1, 1.00
1966.00, KBJ_to_CMB_002_3, 146.55, 0.10, 16.22, 1932.00, 0.18, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_1800_91, 34.00, 1800_91, 0, 398.80, 1.03, 0.00, 8.02, 3_Wheeler, , 0, 0.00
1968.00, KBJ_to_CMB_002_3, 146.55, -0.60, 11.84, 1856.00, 0.44, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1800_42, 112.00, 1800_42, 0, 346.58, 1.04, 0.00, 90.42, Car, , 3, 51.00
1969.00, KBJ_to_CMB_001_2, 57.78, 0.50, 12.64, 1954.00, 7.53, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1800_104, 15.00, 1800_104, 0, 132.63, 0.77, 0.00, 3.37, Car, , 0, 0.00
1970.00, KBJ_to_CMB_002_3, 146.55, -0.60, 13.61, 1862.00, 0.79, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1800_47, 108.00, 1800_47, 0, 346.58, 1.11, 0.00, 87.49, Car, , 2, 58.00
1970.00, KBJ_to_CMB_001_3, 57.78, 0.00, 15.29, 1956.00, 0.82, MRT_to_KB_001.37_3, 2.65, 0.00, 0.00, tripinfo_1800_110, 14.00, 1800_110, 0, 134.28, 0.93, 0.00, 4.22, 3_Wheeler, , 0, 0.00
1971.00, KB_to_MRT_002_1, 130.27, 0.00, 13.74, 1800.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.15, 171.00, bus_100/101/400/412/418/428/430/433:1.15, 0, 435.77, 1.00, 51.00, 93.25, bus, , 2, 44.00
1971.00, KBJ_to_CMB_002_3, 146.55, -0.60, 13.00, 1911.00, 0.67, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1800_76, 60.00, 1800_76, 0, 346.58, 0.89, 0.00, 35.03, Car, , 2, 13.00
1973.00, KBJ_to_CMB_002_2, 146.55, 0.45, 12.84, 1901.00, 0.73, MRT_to_KB_003_1, 5.40, 0.00, 0.00, tripinfo_1800_70, 72.00, 1800_70, 0, 396.05, 1.16, 0.00, 49.35, Van, , 2, 17.00
1973.00, KBJ_to_CMB_002_3, 146.55, 0.30, 12.60, 1924.00, 0.21, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_1800_85, 49.00, 1800_85, 0, 348.23, 0.99, 0.00, 26.63, 3_Wheeler, , 1, 3.00
1973.00, KBJ_to_CMB_001_2, 57.78, 0.00, 16.47, 1953.00, 0.49, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1800_107, 20.00, 1800_107, 0, 234.19, 1.04, 0.00, 3.94, Motor_Cycle, , 0, 0.00
1974.00, KBJ_to_CMB_002_2, 146.55, -0.45, 13.49, 1939.00, 0.84, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1800_97, 35.00, 1800_97, 0, 346.58, 0.95, 0.00, 11.47, Car, , 0, 0.00
1975.00, KBJ_to_CMB_002_3, 146.55, -0.60, 13.65, 1944.00, 25.66, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_1800_83, 31.00, 1800_83, 0, 297.79, 1.10, 0.00, 13.80, Car, , 0, 0.00
1976.00, KBJ_to_CMB_002_2, 146.55, 0.85, 15.76, 1952.00, 7.60, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1800_102, 24.00, 1800_102, 0, 299.99, 1.13, 0.00, 6.79, Motor_Cycle, , 0, 0.00
1976.00, KB_to_MRT_002_1, 130.27, -0.65, 15.12, 1953.00, 0.17, CMB_to_KBJ_002_2, 4.30, 0.00, 0.00, tripinfo_1800_108, 23.00, 1800_108, 0, 292.96, 0.96, 0.00, 4.15, Car, , 0, 0.00
1977.00, KBJ_to_CMB_002_2, 146.55, 0.45, 13.81, 1950.00, 18.72, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1800_90, 27.00, 1800_90, 0, 297.79, 0.87, 0.00, 5.68, Car, , 0, 0.00
1977.00, KB_to_MRT_002_2, 130.27, -1.20, 16.89, 1943.00, 0.19, CMB_to_KBJ_003_2, 2.10, 0.00, 0.00, tripinfo_1800_100, 34.00, 1800_100, 0, 445.77, 1.03, 0.00, 7.09, Motor_Cycle, , 0, 0.00
1979.00, KBJ_to_CMB_001_3, 57.78, -0.45, 18.64, 1960.00, 0.91, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1800_113, 19.00, 1800_113, 0, 231.99, 1.17, 0.00, 5.47, Car, , 0, 0.00
1984.00, KBJ_to_CMB_001_3, 57.78, 0.15, 16.48, 1964.00, 0.49, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1800_116, 20.00, 1800_116, 0, 234.19, 1.08, 0.00, 4.98, Motor_Cycle, , 0, 0.00
